pedido_id,numero_pedido,desconto_mercadoria
1723,PED-2023-001723,176.02
1724,PED-2023-001724,150.87
1725,PED-2023-001725,347.94
1726,PED-2023-001726,125.19
1727,PED-2023-001727,208.30
1728,PED-2023-001728,334.46
1729,PED-2023-001729,137.51
1730,PED-2023-001730,355.32
1731,PED-2023-001731,171.71
1732,PED-2023-001732,194.58
1733,PED-2023-001733,637.52
1734,PED-2023-001734,0.00
1735,PED-2023-001735,0.00
1736,PED-2023-001736,0.00
1737,PED-2023-001737,0.00
1738,PED-2023-001738,0.00
1739,PED-2023-001739,0.00
1740,PED-2023-001740,0.00
1741,PED-2023-001741,0.00
1742,PED-2023-001742,0.00
1743,PED-2023-001743,0.00
1744,PED-2023-001744,0.00
1745,PED-2023-001745,0.00
1746,PED-2023-001746,0.00
1747,PED-2023-001747,0.00
1748,PED-2023-001748,0.00
1749,PED-2023-001749,0.00
1750,PED-2023-001750,0.00
1751,PED-2023-001751,0.00
1752,PED-2023-001752,0.00
1753,PED-2023-001753,0.00
1754,PED-2023-001754,103.39
1755,PED-2023-001755,119.69
1756,PED-2023-001756,174.77
1757,PED-2023-001757,215.59
1758,PED-2023-001758,133.10
1759,PED-2023-001759,169.43
1760,PED-2023-001760,313.00
1761,PED-2023-001761,164.69
1762,PED-2023-001762,230.31
1763,PED-2023-001763,196.82
1764,PED-2023-001764,165.17
1765,PED-2023-001765,384.66
1766,PED-2023-001766,136.14
1767,PED-2023-001767,105.32
1768,PED-2023-001768,0.00
1769,PED-2023-001769,0.00
1770,PED-2023-001770,0.00
1771,PED-2023-001771,0.00
1772,PED-2023-001772,0.00
1773,PED-2023-001773,0.00
1774,PED-2023-001774,0.00
1775,PED-2023-001775,0.00
1776,PED-2023-001776,0.00
1777,PED-2023-001777,0.00
1778,PED-2023-001778,0.00
1779,PED-2023-001779,0.00
1780,PED-2023-001780,0.00
1781,PED-2023-001781,0.00
1782,PED-2023-001782,0.00
1783,PED-2023-001783,0.00
1784,PED-2023-001784,0.00
1785,PED-2023-001785,0.00
1786,PED-2023-001786,0.00
1787,PED-2023-001787,0.00
1788,PED-2023-001788,172.39
1789,PED-2023-001789,165.22
1790,PED-2023-001790,58.09
1791,PED-2023-001791,192.07
1792,PED-2023-001792,136.86
1793,PED-2023-001793,172.17
1794,PED-2023-001794,182.23
1795,PED-2023-001795,141.03
1796,PED-2023-001796,195.58
1797,PED-2023-001797,244.60
1798,PED-2023-001798,147.34
1799,PED-2023-001799,187.03
1800,PED-2023-001800,344.10
1801,PED-2023-001801,0.00
1802,PED-2023-001802,0.00
1803,PED-2023-001803,0.00
1804,PED-2023-001804,0.00
1805,PED-2023-001805,0.00
1806,PED-2023-001806,0.00
1807,PED-2023-001807,0.00
1808,PED-2023-001808,0.00
1809,PED-2023-001809,0.00
1810,PED-2023-001810,0.00
1811,PED-2023-001811,0.00
1812,PED-2023-001812,0.00
1813,PED-2023-001813,0.00
1814,PED-2023-001814,0.00
1815,PED-2023-001815,0.00
1816,PED-2023-001816,0.00
1817,PED-2023-001817,0.00
1818,PED-2023-001818,0.00
1819,PED-2023-001819,0.00
1820,PED-2023-001820,0.00
1821,PED-2023-001821,152.97
1822,PED-2023-001822,70.60
1823,PED-2023-001823,273.94
1824,PED-2023-001824,68.10
1825,PED-2023-001825,76.51
1826,PED-2023-001826,200.73
1827,PED-2023-001827,111.81
1828,PED-2023-001828,199.77
1829,PED-2023-001829,189.35
1830,PED-2023-001830,67.39
1831,PED-2023-001831,217.86
1832,PED-2023-001832,161.54
1833,PED-2023-001833,192.98
1834,PED-2023-001834,0.00
1835,PED-2023-001835,0.00
1836,PED-2023-001836,0.00
1837,PED-2023-001837,0.00
1838,PED-2023-001838,0.00
1839,PED-2023-001839,0.00
1840,PED-2023-001840,0.00
1841,PED-2023-001841,0.00
1842,PED-2023-001842,0.00
1843,PED-2023-001843,0.00
1844,PED-2023-001844,0.00
1845,PED-2023-001845,0.00
1846,PED-2023-001846,0.00
1847,PED-2023-001847,0.00
1848,PED-2023-001848,0.00
1849,PED-2023-001849,0.00
1850,PED-2023-001850,0.00
1851,PED-2023-001851,0.00
1852,PED-2023-001852,0.00
1853,PED-2023-001853,0.00
1854,PED-2023-001854,22.11
1855,PED-2023-001855,373.38
1856,PED-2023-001856,167.30
1857,PED-2023-001857,114.51
1858,PED-2023-001858,294.91
1859,PED-2023-001859,96.10
1860,PED-2023-001860,177.39
1861,PED-2023-001861,200.83
1862,PED-2023-001862,39.33
1863,PED-2023-001863,215.81
1864,PED-2023-001864,82.32
1865,PED-2023-001865,91.27
1866,PED-2023-001866,231.53
1867,PED-2023-001867,112.00
1868,PED-2023-001868,0.00
1869,PED-2023-001869,0.00
1870,PED-2023-001870,0.00
1871,PED-2023-001871,0.00
1872,PED-2023-001872,0.00
1873,PED-2023-001873,0.00
1874,PED-2023-001874,0.00
1875,PED-2023-001875,0.00
1876,PED-2023-001876,0.00
1877,PED-2023-001877,0.00
1878,PED-2023-001878,0.00
1879,PED-2023-001879,0.00
1880,PED-2023-001880,0.00
1881,PED-2023-001881,0.00
1882,PED-2023-001882,0.00
1883,PED-2023-001883,0.00
1884,PED-2023-001884,0.00
1885,PED-2023-001885,0.00
1886,PED-2023-001886,0.00
1887,PED-2023-001887,0.00
1888,PED-2023-001888,423.28
1889,PED-2023-001889,89.27
1890,PED-2023-001890,426.57
1891,PED-2023-001891,169.49
1892,PED-2023-001892,181.42
1893,PED-2023-001893,304.36
1894,PED-2023-001894,42.77
1895,PED-2023-001895,207.34
1896,PED-2023-001896,190.39
1897,PED-2023-001897,125.97
1898,PED-2023-001898,335.43
1899,PED-2023-001899,43.54
1900,PED-2023-001900,84.40
1901,PED-2023-001901,0.00
1902,PED-2023-001902,0.00
1903,PED-2023-001903,0.00
1904,PED-2023-001904,0.00
1905,PED-2023-001905,0.00
1906,PED-2023-001906,0.00
1907,PED-2023-001907,0.00
1908,PED-2023-001908,0.00
1909,PED-2023-001909,0.00
1910,PED-2023-001910,0.00
1911,PED-2023-001911,0.00
1912,PED-2023-001912,0.00
1913,PED-2023-001913,0.00
1914,PED-2023-001914,0.00
1915,PED-2023-001915,0.00
1916,PED-2023-001916,0.00
1917,PED-2023-001917,0.00
1918,PED-2023-001918,0.00
1919,PED-2023-001919,0.00
1920,PED-2023-001920,0.00
1921,PED-2023-001921,203.39
1922,PED-2023-001922,328.98
1923,PED-2023-001923,280.14
1924,PED-2023-001924,222.11
1925,PED-2023-001925,470.16
1926,PED-2023-001926,87.92
1927,PED-2023-001927,217.64
1928,PED-2023-001928,455.02
1929,PED-2023-001929,100.27
1930,PED-2023-001930,227.65
1931,PED-2023-001931,161.30
1932,PED-2023-001932,166.57
1933,PED-2023-001933,351.52
1934,PED-2023-001934,0.00
1935,PED-2023-001935,0.00
1936,PED-2023-001936,0.00
1937,PED-2023-001937,0.00
1938,PED-2023-001938,0.00
1939,PED-2023-001939,0.00
1940,PED-2023-001940,0.00
1941,PED-2023-001941,0.00
1942,PED-2023-001942,0.00
1943,PED-2023-001943,0.00
1944,PED-2023-001944,0.00
1945,PED-2023-001945,0.00
1946,PED-2023-001946,0.00
1947,PED-2023-001947,0.00
1948,PED-2023-001948,0.00
1949,PED-2023-001949,0.00
1950,PED-2023-001950,0.00
1951,PED-2023-001951,0.00
1952,PED-2023-001952,0.00
1953,PED-2023-001953,0.00
1954,PED-2023-001954,160.93
1955,PED-2023-001955,226.55
1956,PED-2023-001956,278.89
1957,PED-2023-001957,360.81
1958,PED-2023-001958,204.34
1959,PED-2023-001959,257.11
1960,PED-2023-001960,502.06
1961,PED-2023-001961,244.15
1962,PED-2023-001962,246.23
1963,PED-2023-001963,224.22
1964,PED-2023-001964,121.31
1965,PED-2023-001965,506.88
1966,PED-2023-001966,98.87
1967,PED-2023-001967,160.12
1968,PED-2023-001968,0.00
1969,PED-2023-001969,0.00
1970,PED-2023-001970,0.00
1971,PED-2023-001971,0.00
1972,PED-2023-001972,0.00
1973,PED-2023-001973,0.00
1974,PED-2023-001974,0.00
1975,PED-2023-001975,0.00
1976,PED-2023-001976,0.00
1977,PED-2023-001977,0.00
1978,PED-2023-001978,0.00
1979,PED-2023-001979,0.00
1980,PED-2023-001980,0.00
1981,PED-2023-001981,0.00
1982,PED-2023-001982,0.00
1983,PED-2023-001983,0.00
1984,PED-2023-001984,0.00
1985,PED-2023-001985,0.00
1986,PED-2023-001986,0.00
1987,PED-2023-001987,0.00
1988,PED-2023-001988,309.39
1989,PED-2023-001989,285.78
1990,PED-2023-001990,104.67
1991,PED-2023-001991,320.85
1992,PED-2023-001992,260.16
1993,PED-2023-001993,276.29
1994,PED-2023-001994,286.35
1995,PED-2023-001995,247.89
1996,PED-2023-001996,299.70
1997,PED-2023-001997,389.82
1998,PED-2023-001998,218.58
1999,PED-2023-001999,136.59
2000,PED-2023-002000,530.42
2001,PED-2023-002001,0.00
2002,PED-2023-002002,0.00
2003,PED-2023-002003,0.00
2004,PED-2023-002004,0.00
2005,PED-2023-002005,0.00
2006,PED-2023-002006,0.00
2007,PED-2023-002007,0.00
2008,PED-2023-002008,0.00
2009,PED-2023-002009,0.00
2010,PED-2023-002010,0.00
2011,PED-2023-002011,0.00
2012,PED-2023-002012,0.00
2013,PED-2023-002013,0.00
2014,PED-2023-002014,0.00
2015,PED-2023-002015,0.00
2016,PED-2023-002016,0.00
2017,PED-2023-002017,0.00
2018,PED-2023-002018,0.00
2019,PED-2023-002019,0.00
2020,PED-2023-002020,0.00
2021,PED-2023-002021,298.19
2022,PED-2023-002022,67.86
2023,PED-2023-002023,351.74
2024,PED-2023-002024,139.34
2025,PED-2023-002025,150.49
2026,PED-2023-002026,354.17
2027,PED-2023-002027,235.11
2028,PED-2023-002028,336.77
2029,PED-2023-002029,309.91
2030,PED-2023-002030,113.97
2031,PED-2023-002031,346.64
2032,PED-2023-002032,284.84
2033,PED-2023-002033,297.10
2034,PED-2023-002034,0.00
2035,PED-2023-002035,0.00
2036,PED-2023-002036,0.00
2037,PED-2023-002037,0.00
2038,PED-2023-002038,0.00
2039,PED-2023-002039,0.00
2040,PED-2023-002040,0.00
2041,PED-2023-002041,0.00
2042,PED-2023-002042,0.00
2043,PED-2023-002043,0.00
2044,PED-2023-002044,0.00
2045,PED-2023-002045,0.00
2046,PED-2023-002046,0.00
2047,PED-2023-002047,0.00
2048,PED-2023-002048,0.00
2049,PED-2023-002049,0.00
2050,PED-2023-002050,0.00
2051,PED-2023-002051,0.00
2052,PED-2023-002052,0.00
2053,PED-2023-002053,0.00
2054,PED-2023-002054,46.77
2055,PED-2023-002055,187.60
2056,PED-2023-002056,175.00
2057,PED-2023-002057,95.33
2058,PED-2023-002058,382.57
2059,PED-2023-002059,78.58
2060,PED-2023-002060,186.70
2061,PED-2023-002061,378.93
2062,PED-2023-002062,74.95
2063,PED-2023-002063,385.69
2064,PED-2023-002064,153.56
2065,PED-2023-002065,165.25
2066,PED-2023-002066,384.97
2067,PED-2023-002067,221.60
2068,PED-2023-002068,0.00
2069,PED-2023-002069,0.00
2070,PED-2023-002070,0.00
2071,PED-2023-002071,0.00
2072,PED-2023-002072,0.00
2073,PED-2023-002073,0.00
2074,PED-2023-002074,0.00
2075,PED-2023-002075,0.00
2076,PED-2023-002076,0.00
2077,PED-2023-002077,0.00
2078,PED-2023-002078,0.00
2079,PED-2023-002079,0.00
2080,PED-2023-002080,0.00
2081,PED-2023-002081,0.00
2082,PED-2023-002082,0.00
2083,PED-2023-002083,0.00
2084,PED-2023-002084,0.00
2085,PED-2023-002085,0.00
2086,PED-2023-002086,0.00
2087,PED-2023-002087,0.00
2088,PED-2023-002088,175.54
2089,PED-2023-002089,82.71
2090,PED-2023-002090,199.14
2091,PED-2023-002091,97.73
2092,PED-2023-002092,115.12
2093,PED-2023-002093,401.88
2094,PED-2023-002094,73.45
2095,PED-2023-002095,213.36
2096,PED-2023-002096,198.02
2097,PED-2023-002097,106.79
2098,PED-2023-002098,423.14
2099,PED-2023-002099,87.38
2100,PED-2023-002100,172.08
2101,PED-2023-002101,0.00
2102,PED-2023-002102,0.00
2103,PED-2023-002103,0.00
2104,PED-2023-002104,0.00
2105,PED-2023-002105,0.00
2106,PED-2023-002106,0.00
2107,PED-2023-002107,0.00
2108,PED-2023-002108,0.00
2109,PED-2023-002109,0.00
2110,PED-2023-002110,0.00
2111,PED-2023-002111,0.00
2112,PED-2023-002112,0.00
2113,PED-2023-002113,0.00
2114,PED-2023-002114,0.00
2115,PED-2023-002115,0.00
2116,PED-2023-002116,0.00
2117,PED-2023-002117,0.00
2118,PED-2023-002118,0.00
2119,PED-2023-002119,0.00
2120,PED-2023-002120,0.00
2121,PED-2023-002121,80.07
2122,PED-2023-002122,298.81
2123,PED-2023-002123,92.70
2124,PED-2023-002124,93.93
2125,PED-2023-002125,201.08
2126,PED-2023-002126,81.34
2127,PED-2023-002127,127.23
2128,PED-2023-002128,207.36
2129,PED-2023-002129,93.66
2130,PED-2023-002130,230.38
2131,PED-2023-002131,112.48
2132,PED-2023-002132,130.95
2133,PED-2023-002133,449.10
2134,PED-2023-002134,0.00
2135,PED-2023-002135,0.00
2136,PED-2023-002136,0.00
2137,PED-2023-002137,0.00
2138,PED-2023-002138,0.00
2139,PED-2023-002139,0.00
2140,PED-2023-002140,0.00
2141,PED-2023-002141,0.00
2142,PED-2023-002142,0.00
2143,PED-2023-002143,0.00
2144,PED-2023-002144,0.00
2145,PED-2023-002145,0.00
2146,PED-2023-002146,0.00
2147,PED-2023-002147,0.00
2148,PED-2023-002148,0.00
2149,PED-2023-002149,0.00
2150,PED-2023-002150,0.00
2151,PED-2023-002151,0.00
2152,PED-2023-002152,0.00
2153,PED-2023-002153,0.00
2154,PED-2023-002154,57.33
2155,PED-2023-002155,279.69
2156,PED-2023-002156,137.48
2157,PED-2023-002157,329.54
2158,PED-2023-002158,99.12
2159,PED-2023-002159,130.03
2160,PED-2023-002160,161.74
2161,PED-2023-002161,101.14
2162,PED-2023-002162,131.71
2163,PED-2023-002163,113.57
2164,PED-2023-002164,108.11
2165,PED-2023-002165,237.80
2166,PED-2023-002166,92.31
2167,PED-2023-002167,61.48
2168,PED-2023-002168,0.00
2169,PED-2023-002169,0.00
2170,PED-2023-002170,0.00
2171,PED-2023-002171,0.00
2172,PED-2023-002172,0.00
2173,PED-2023-002173,0.00
2174,PED-2023-002174,0.00
2175,PED-2023-002175,0.00
2176,PED-2023-002176,0.00
2177,PED-2023-002177,0.00
2178,PED-2023-002178,0.00
2179,PED-2023-002179,0.00
2180,PED-2023-002180,0.00
2181,PED-2023-002181,0.00
2182,PED-2023-002182,0.00
2183,PED-2023-002183,0.00
2184,PED-2023-002184,0.00
2185,PED-2023-002185,0.00
2186,PED-2023-002186,0.00
2187,PED-2023-002187,0.00
2188,PED-2023-002188,254.59
2189,PED-2023-002189,222.26
2190,PED-2023-002190,128.21
2191,PED-2023-002191,265.49
2192,PED-2023-002192,306.76
2193,PED-2023-002193,134.90
2194,PED-2023-002194,137.36
2195,PED-2023-002195,301.05
2196,PED-2023-002196,158.33
2197,PED-2023-002197,128.47
2198,PED-2023-002198,90.35
2199,PED-2023-002199,116.80
2200,PED-2023-002200,195.10
2201,PED-2023-002201,0.00
2202,PED-2023-002202,0.00
2203,PED-2023-002203,0.00
2204,PED-2023-002204,0.00
2205,PED-2023-002205,0.00
2206,PED-2023-002206,0.00
2207,PED-2023-002207,0.00
2208,PED-2023-002208,0.00
2209,PED-2023-002209,0.00
2210,PED-2023-002210,0.00
2211,PED-2023-002211,0.00
2212,PED-2023-002212,0.00
2213,PED-2023-002213,0.00
2214,PED-2023-002214,0.00
2215,PED-2023-002215,0.00
2216,PED-2023-002216,0.00
2217,PED-2023-002217,0.00
2218,PED-2023-002218,0.00
2219,PED-2023-002219,0.00
2220,PED-2023-002220,0.00
2221,PED-2023-002221,443.41
2222,PED-2023-002222,103.48
2223,PED-2023-002223,291.46
2224,PED-2023-002224,187.57
2225,PED-2023-002225,193.75
2226,PED-2023-002226,292.85
2227,PED-2023-002227,327.73
2228,PED-2023-002228,281.97
2229,PED-2023-002229,138.93
2230,PED-2023-002230,60.82
2231,PED-2023-002231,176.24
2232,PED-2023-002232,331.43
2233,PED-2023-002233,155.71
2234,PED-2023-002234,0.00
2235,PED-2023-002235,0.00
2236,PED-2023-002236,0.00
2237,PED-2023-002237,0.00
2238,PED-2023-002238,0.00
2239,PED-2023-002239,0.00
2240,PED-2023-002240,0.00
2241,PED-2023-002241,0.00
2242,PED-2023-002242,0.00
2243,PED-2023-002243,0.00
2244,PED-2023-002244,0.00
2245,PED-2023-002245,0.00
2246,PED-2023-002246,0.00
2247,PED-2023-002247,0.00
2248,PED-2023-002248,0.00
2249,PED-2023-002249,0.00
2250,PED-2023-002250,0.00
2251,PED-2023-002251,0.00
2252,PED-2023-002252,0.00
2253,PED-2023-002253,0.00
2254,PED-2023-002254,71.43
2255,PED-2023-002255,316.38
2256,PED-2023-002256,290.08
2257,PED-2023-002257,152.87
2258,PED-2023-002258,585.33
2259,PED-2023-002259,122.42
2260,PED-2023-002260,288.08
2261,PED-2023-002261,311.51
2262,PED-2023-002262,64.55
2263,PED-2023-002263,325.41
2264,PED-2023-002264,201.78
2265,PED-2023-002265,208.55
2266,PED-2023-002266,185.46
2267,PED-2023-002267,331.20
2268,PED-2023-002268,0.00
2269,PED-2023-002269,0.00
2270,PED-2023-002270,0.00
2271,PED-2023-002271,0.00
2272,PED-2023-002272,0.00
2273,PED-2023-002273,0.00
2274,PED-2023-002274,0.00
2275,PED-2023-002275,0.00
2276,PED-2023-002276,0.00
2277,PED-2023-002277,0.00
2278,PED-2023-002278,0.00
2279,PED-2023-002279,0.00
2280,PED-2023-002280,0.00
2281,PED-2023-002281,0.00
2282,PED-2023-002282,0.00
2283,PED-2023-002283,0.00
2284,PED-2023-002284,0.00
2285,PED-2023-002285,0.00
2286,PED-2023-002286,0.00
2287,PED-2023-002287,0.00
2288,PED-2023-002288,334.46
2289,PED-2023-002289,137.51
2290,PED-2023-002290,355.32
2291,PED-2023-002291,171.71
2292,PED-2023-002292,194.58
2293,PED-2023-002293,637.52
2294,PED-2023-002294,111.81
2295,PED-2023-002295,342.14
2296,PED-2023-002296,313.10
2297,PED-2023-002297,164.33
2298,PED-2023-002298,357.38
2299,PED-2023-002299,85.18
2300,PED-2023-002300,259.76
2301,PED-2023-002301,0.00
2302,PED-2023-002302,0.00
2303,PED-2023-002303,0.00
2304,PED-2023-002304,0.00
2305,PED-2023-002305,0.00
2306,PED-2023-002306,0.00
2307,PED-2023-002307,0.00
2308,PED-2023-002308,0.00
2309,PED-2023-002309,0.00
2310,PED-2023-002310,0.00
2311,PED-2023-002311,0.00
2312,PED-2023-002312,0.00
2313,PED-2023-002313,0.00
2314,PED-2023-002314,0.00
2315,PED-2023-002315,0.00
2316,PED-2023-002316,0.00
2317,PED-2023-002317,0.00
2318,PED-2023-002318,0.00
2319,PED-2023-002319,0.00
2320,PED-2023-002320,0.00
2321,PED-2023-002321,148.57
2322,PED-2023-002322,230.31
2323,PED-2023-002323,196.82
2324,PED-2023-002324,165.17
2325,PED-2023-002325,384.66
2326,PED-2023-002326,136.14
2327,PED-2023-002327,228.61
2328,PED-2023-002328,366.28
2329,PED-2023-002329,148.46
2330,PED-2023-002330,386.56
2331,PED-2023-002331,186.46
2332,PED-2023-002332,210.41
2333,PED-2023-002333,684.74
2334,PED-2023-002334,0.00
2335,PED-2023-002335,0.00
2336,PED-2023-002336,0.00
2337,PED-2023-002337,0.00
2338,PED-2023-002338,0.00
2339,PED-2023-002339,0.00
2340,PED-2023-002340,0.00
2341,PED-2023-002341,0.00
2342,PED-2023-002342,0.00
2343,PED-2023-002343,0.00
2344,PED-2023-002344,0.00
2345,PED-2023-002345,0.00
2346,PED-2023-002346,0.00
2347,PED-2023-002347,0.00
2348,PED-2023-002348,0.00
2349,PED-2023-002349,0.00
2350,PED-2023-002350,0.00
2351,PED-2023-002351,0.00
2352,PED-2023-002352,0.00
2353,PED-2023-002353,0.00
2354,PED-2023-002354,114.87
2355,PED-2023-002355,141.03
2356,PED-2023-002356,195.58
2357,PED-2023-002357,244.60
2358,PED-2023-002358,147.34
2359,PED-2023-002359,187.03
2360,PED-2023-002360,350.80
2361,PED-2023-002361,180.60
2362,PED-2023-002362,255.01
2363,PED-2023-002363,217.69
2364,PED-2023-002364,179.35
2365,PED-2023-002365,421.38
2366,PED-2023-002366,147.11
2367,PED-2023-002367,116.28
2368,PED-2023-002368,0.00
2369,PED-2023-002369,0.00
2370,PED-2023-002370,0.00
2371,PED-2023-002371,0.00
2372,PED-2023-002372,0.00
2373,PED-2023-002373,0.00
2374,PED-2023-002374,0.00
2375,PED-2023-002375,0.00
2376,PED-2023-002376,0.00
2377,PED-2023-002377,0.00
2378,PED-2023-002378,0.00
2379,PED-2023-002379,0.00
2380,PED-2023-002380,0.00
2381,PED-2023-002381,0.00
2382,PED-2023-002382,0.00
2383,PED-2023-002383,0.00
2384,PED-2023-002384,0.00
2385,PED-2023-002385,0.00
2386,PED-2023-002386,0.00
2387,PED-2023-002387,0.00
2388,PED-2023-002388,199.77
2389,PED-2023-002389,189.35
2390,PED-2023-002390,67.39
2391,PED-2023-002391,217.86
2392,PED-2023-002392,161.54
2393,PED-2023-002393,192.98
2394,PED-2023-002394,203.13
2395,PED-2023-002395,162.47
2396,PED-2023-002396,216.40
2397,PED-2023-002397,273.69
2398,PED-2023-002398,161.59
2399,PED-2023-002399,204.48
2400,PED-2023-002400,381.42
2401,PED-2023-002401,0.00
2402,PED-2023-002402,0.00
2403,PED-2023-002403,0.00
2404,PED-2023-002404,0.00
2405,PED-2023-002405,0.00
2406,PED-2023-002406,0.00
2407,PED-2023-002407,0.00
2408,PED-2023-002408,0.00
2409,PED-2023-002409,0.00
2410,PED-2023-002410,0.00
2411,PED-2023-002411,0.00
2412,PED-2023-002412,0.00
2413,PED-2023-002413,0.00
2414,PED-2023-002414,0.00
2415,PED-2023-002415,0.00
2416,PED-2023-002416,0.00
2417,PED-2023-002417,0.00
2418,PED-2023-002418,0.00
2419,PED-2023-002419,0.00
2420,PED-2023-002420,0.00
2421,PED-2023-002421,182.05
2422,PED-2023-002422,39.33
2423,PED-2023-002423,215.81
2424,PED-2023-002424,82.32
2425,PED-2023-002425,91.27
2426,PED-2023-002426,231.53
2427,PED-2023-002427,136.48
2428,PED-2023-002428,227.18
2429,PED-2023-002429,213.47
2430,PED-2023-002430,76.71
2431,PED-2023-002431,243.62
2432,PED-2023-002432,186.21
2433,PED-2023-002433,213.81
2434,PED-2023-002434,0.00
2435,PED-2023-002435,0.00
2436,PED-2023-002436,0.00
2437,PED-2023-002437,0.00
2438,PED-2023-002438,0.00
2439,PED-2023-002439,0.00
2440,PED-2023-002440,0.00
2441,PED-2023-002441,0.00
2442,PED-2023-002442,0.00
2443,PED-2023-002443,0.00
2444,PED-2023-002444,0.00
2445,PED-2023-002445,0.00
2446,PED-2023-002446,0.00
2447,PED-2023-002447,0.00
2448,PED-2023-002448,0.00
2449,PED-2023-002449,0.00
2450,PED-2023-002450,0.00
2451,PED-2023-002451,0.00
2452,PED-2023-002452,0.00
2453,PED-2023-002453,0.00
2454,PED-2023-002454,27.06
2455,PED-2023-002455,207.34
2456,PED-2023-002456,190.39
2457,PED-2023-002457,125.97
2458,PED-2023-002458,335.43
2459,PED-2023-002459,43.54
2460,PED-2023-002460,105.60
2461,PED-2023-002461,236.50
2462,PED-2023-002462,46.47
2463,PED-2023-002463,249.80
2464,PED-2023-002464,96.61
2465,PED-2023-002465,106.07
2466,PED-2023-002466,262.15
2467,PED-2023-002467,133.92
2468,PED-2023-002468,0.00
2469,PED-2023-002469,0.00
2470,PED-2023-002470,0.00
2471,PED-2023-002471,0.00
2472,PED-2023-002472,0.00
2473,PED-2023-002473,0.00
2474,PED-2023-002474,0.00
2475,PED-2023-002475,0.00
2476,PED-2023-002476,0.00
2477,PED-2023-002477,0.00
2478,PED-2023-002478,0.00
2479,PED-2023-002479,0.00
2480,PED-2023-002480,0.00
2481,PED-2023-002481,0.00
2482,PED-2023-002482,0.00
2483,PED-2023-002483,0.00
2484,PED-2023-002484,0.00
2485,PED-2023-002485,0.00
2486,PED-2023-002486,0.00
2487,PED-2023-002487,0.00
2488,PED-2023-002488,455.02
2489,PED-2023-002489,100.27
2490,PED-2023-002490,227.65
2491,PED-2023-002491,161.30
2492,PED-2023-002492,166.57
2493,PED-2023-002493,351.52
2494,PED-2023-002494,50.43
2495,PED-2023-002495,233.10
2496,PED-2023-002496,105.95
2497,PED-2023-002497,60.78
2498,PED-2023-002498,260.96
2499,PED-2023-002499,52.31
2500,PED-2023-002500,101.93
2501,PED-2023-002501,0.00
2502,PED-2023-002502,0.00
2503,PED-2023-002503,0.00
2504,PED-2023-002504,0.00
2505,PED-2023-002505,0.00
2506,PED-2023-002506,0.00
2507,PED-2023-002507,0.00
2508,PED-2023-002508,0.00
2509,PED-2023-002509,0.00
2510,PED-2023-002510,0.00
2511,PED-2023-002511,0.00
2512,PED-2023-002512,0.00
2513,PED-2023-002513,0.00
2514,PED-2023-002514,0.00
2515,PED-2023-002515,0.00
2516,PED-2023-002516,0.00
2517,PED-2023-002517,0.00
2518,PED-2023-002518,0.00
2519,PED-2023-002519,0.00
2520,PED-2023-002520,0.00
2521,PED-2023-002521,217.07
2522,PED-2023-002522,246.23
2523,PED-2023-002523,224.22
2524,PED-2023-002524,121.31
2525,PED-2023-002525,506.88
2526,PED-2023-002526,98.87
2527,PED-2023-002527,237.89
2528,PED-2023-002528,241.32
