pedido_id,numero_pedido,receita_mercadoria_liquida
1686,PED-2023-001686,662.24
1687,PED-2023-001687,1647.38
1688,PED-2023-001688,1330.82
1689,PED-2023-001689,954.49
1690,PED-2023-001690,1865.40
1691,PED-2023-001691,1058.13
1692,PED-2023-001692,1395.16
1693,PED-2023-001693,2215.13
1694,PED-2023-001694,755.40
1695,PED-2023-001695,1824.20
1696,PED-2023-001696,1869.54
1697,PED-2023-001697,1224.09
1698,PED-2023-001698,2195.99
1699,PED-2023-001699,1454.28
1700,PED-2023-001700,1726.15
1701,PED-2023-001701,2268.52
1702,PED-2023-001702,596.48
1703,PED-2023-001703,1713.14
1704,PED-2023-001704,2532.26
1705,PED-2023-001705,1059.12
1706,PED-2023-001706,1378.44
1707,PED-2023-001707,1478.06
1708,PED-2023-001708,981.98
1709,PED-2023-001709,1884.92
1710,PED-2023-001710,486.88
1711,PED-2023-001711,1439.14
1712,PED-2023-001712,756.74
1713,PED-2023-001713,587.84
1714,PED-2023-001714,1203.08
1715,PED-2023-001715,612.22
1716,PED-2023-001716,916.22
1717,PED-2023-001717,1654.76
1718,PED-2023-001718,530.72
1719,PED-2023-001719,1318.58
1720,PED-2023-001720,1282.82
1721,PED-2023-001721,748.87
1722,PED-2023-001722,1589.24
1723,PED-2023-001723,797.88
1724,PED-2023-001724,1159.91
1725,PED-2023-001725,1997.30
1726,PED-2023-001726,602.81
1727,PED-2023-001727,1603.48
1728,PED-2023-001728,1474.44
1729,PED-2023-001729,1042.17
1730,PED-2023-001730,2031.44
1731,PED-2023-001731,1163.87
1732,PED-2023-001732,1510.76
1733,PED-2023-001733,2398.20
1734,PED-2023-001734,925.28
1735,PED-2023-001735,2304.98
1736,PED-2023-001736,2334.98
1737,PED-2023-001737,1475.60
1738,PED-2023-001738,1904.52
1739,PED-2023-001739,1390.38
1740,PED-2023-001740,1332.70
1741,PED-2023-001741,2498.68
1742,PED-2023-001742,662.24
1743,PED-2023-001743,1877.54
1744,PED-2023-001744,1480.10
1745,PED-2023-001745,697.44
1746,PED-2023-001746,1575.72
1747,PED-2023-001747,1598.62
1748,PED-2023-001748,1113.50
1749,PED-2023-001749,1194.44
1750,PED-2023-001750,399.20
1751,PED-2023-001751,989.78
1752,PED-2023-001752,932.10
1753,PED-2023-001753,686.48
1754,PED-2023-001754,1296.97
1755,PED-2023-001755,613.09
1756,PED-2023-001756,872.97
1757,PED-2023-001757,1669.33
1758,PED-2023-001758,463.38
1759,PED-2023-001759,1313.55
1760,PED-2023-001760,1145.18
1761,PED-2023-001761,817.71
1762,PED-2023-001762,1761.89
1763,PED-2023-001763,897.64
1764,PED-2023-001764,1277.13
1765,PED-2023-001765,2190.74
1766,PED-2023-001766,657.62
1767,PED-2023-001767,1870.86
1768,PED-2023-001768,1984.26
1769,PED-2023-001769,1278.32
1770,PED-2023-001770,2584.04
1771,PED-2023-001771,1456.14
1772,PED-2023-001772,1836.86
1773,PED-2023-001773,3265.88
1774,PED-2023-001774,991.04
1775,PED-2023-001775,1548.74
1776,PED-2023-001776,2356.90
1777,PED-2023-001777,960.48
1778,PED-2023-001778,2101.80
1779,PED-2023-001779,1510.94
1780,PED-2023-001780,1464.22
1781,PED-2023-001781,1654.76
1782,PED-2023-001782,421.12
1783,PED-2023-001783,1274.74
1784,PED-2023-001784,1655.46
1785,PED-2023-001785,796.08
1786,PED-2023-001786,1773.00
1787,PED-2023-001787,491.66
1788,PED-2023-001788,612.31
1789,PED-2023-001789,1259.38
1790,PED-2023-001790,406.87
1791,PED-2023-001791,962.11
1792,PED-2023-001792,970.60
1793,PED-2023-001793,612.95
1794,PED-2023-001794,1415.41
1795,PED-2023-001795,712.31
1796,PED-2023-001796,983.68
1797,PED-2023-001797,1870.48
1798,PED-2023-001798,514.90
1799,PED-2023-001799,1460.35
1800,PED-2023-001800,1289.44
1801,PED-2023-001801,1081.04
1802,PED-2023-001802,2189.48
1803,PED-2023-001803,1215.02
1804,PED-2023-001804,1573.82
1805,PED-2023-001805,2805.56
1806,PED-2023-001806,859.52
1807,PED-2023-001807,2140.58
1808,PED-2023-001808,2159.62
1809,PED-2023-001809,1376.96
1810,PED-2023-001810,2781.32
1811,PED-2023-001811,1576.70
1812,PED-2023-001812,1968.38
1813,PED-2023-001813,2268.52
1814,PED-2023-001814,596.48
1815,PED-2023-001815,1713.14
1816,PED-2023-001816,2532.26
1817,PED-2023-001817,1059.12
1818,PED-2023-001818,1378.44
1819,PED-2023-001819,1478.06
1820,PED-2023-001820,981.98
1821,PED-2023-001821,1731.95
1822,PED-2023-001822,416.28
1823,PED-2023-001823,1165.20
1824,PED-2023-001824,688.64
1825,PED-2023-001825,511.33
1826,PED-2023-001826,1002.35
1827,PED-2023-001827,500.41
1828,PED-2023-001828,716.45
1829,PED-2023-001829,1465.41
1830,PED-2023-001830,463.33
1831,PED-2023-001831,1100.72
1832,PED-2023-001832,1121.28
1833,PED-2023-001833,690.78
1834,PED-2023-001834,1794.92
1835,PED-2023-001835,973.90
1836,PED-2023-001836,1310.78
1837,PED-2023-001837,2345.24
1838,PED-2023-001838,728.00
1839,PED-2023-001839,1811.78
1840,PED-2023-001840,1808.90
1841,PED-2023-001841,1179.68
1842,PED-2023-001842,2386.76
1843,PED-2023-001843,1335.58
1844,PED-2023-001844,1705.34
1845,PED-2023-001845,3035.72
1846,PED-2023-001846,925.28
1847,PED-2023-001847,2304.98
1848,PED-2023-001848,2334.98
1849,PED-2023-001849,1475.60
1850,PED-2023-001850,1904.52
1851,PED-2023-001851,1390.38
1852,PED-2023-001852,1332.70
1853,PED-2023-001853,2498.68
1854,PED-2023-001854,640.13
1855,PED-2023-001855,1504.16
1856,PED-2023-001856,1312.80
1857,PED-2023-001857,582.93
1858,PED-2023-001858,1280.81
1859,PED-2023-001859,1502.52
1860,PED-2023-001860,936.11
1861,PED-2023-001861,993.61
1862,PED-2023-001862,359.87
1863,PED-2023-001863,773.97
1864,PED-2023-001864,849.78
1865,PED-2023-001865,595.21
1866,PED-2023-001866,1168.83
1867,PED-2023-001867,620.78
1868,PED-2023-001868,1047.74
1869,PED-2023-001869,1884.92
1870,PED-2023-001870,596.48
1871,PED-2023-001871,1482.98
1872,PED-2023-001872,1458.18
1873,PED-2023-001873,982.40
1874,PED-2023-001874,1992.20
1875,PED-2023-001875,1094.46
1876,PED-2023-001876,1442.30
1877,PED-2023-001877,2575.40
1878,PED-2023-001878,793.76
1879,PED-2023-001879,1976.18
1880,PED-2023-001880,1984.26
1881,PED-2023-001881,1278.32
1882,PED-2023-001882,2584.04
1883,PED-2023-001883,1456.14
1884,PED-2023-001884,1836.86
1885,PED-2023-001885,3265.88
1886,PED-2023-001886,991.04
1887,PED-2023-001887,1548.74
1888,PED-2023-001888,1933.62
1889,PED-2023-001889,871.21
1890,PED-2023-001890,1675.23
1891,PED-2023-001891,1341.45
1892,PED-2023-001892,1282.80
1893,PED-2023-001893,1350.40
1894,PED-2023-001894,378.35
1895,PED-2023-001895,1067.40
1896,PED-2023-001896,1465.07
1897,PED-2023-001897,670.11
1898,PED-2023-001898,1437.57
1899,PED-2023-001899,448.12
1900,PED-2023-001900,700.30
1901,PED-2023-001901,1424.60
1902,PED-2023-001902,464.96
1903,PED-2023-001903,1154.18
1904,PED-2023-001904,1107.46
1905,PED-2023-001905,785.12
1906,PED-2023-001906,1597.64
1907,PED-2023-001907,853.34
1908,PED-2023-001908,1179.26
1909,PED-2023-001909,2115.08
1910,PED-2023-001910,662.24
1911,PED-2023-001911,1647.38
1912,PED-2023-001912,1633.54
1913,PED-2023-001913,1081.04
1914,PED-2023-001914,2189.48
1915,PED-2023-001915,1215.02
1916,PED-2023-001916,1573.82
1917,PED-2023-001917,2805.56
1918,PED-2023-001918,859.52
1919,PED-2023-001919,2140.58
1920,PED-2023-001920,2159.62
1921,PED-2023-001921,1173.57
1922,PED-2023-001922,2452.34
1923,PED-2023-001923,1296.56
1924,PED-2023-001924,1746.27
1925,PED-2023-001925,1798.36
1926,PED-2023-001926,508.56
1927,PED-2023-001927,1495.50
1928,PED-2023-001928,2077.24
1929,PED-2023-001929,958.85
1930,PED-2023-001930,1150.79
1931,PED-2023-001931,1316.76
1932,PED-2023-001932,815.41
1933,PED-2023-001933,1533.40
1934,PED-2023-001934,486.88
1935,PED-2023-001935,1439.14
1936,PED-2023-001936,756.74
1937,PED-2023-001937,587.84
1938,PED-2023-001938,1203.08
1939,PED-2023-001939,612.22
1940,PED-2023-001940,916.22
1941,PED-2023-001941,1654.76
1942,PED-2023-001942,530.72
1943,PED-2023-001943,1318.58
1944,PED-2023-001944,1282.82
1945,PED-2023-001945,883.76
1946,PED-2023-001946,1794.92
1947,PED-2023-001947,973.90
1948,PED-2023-001948,1310.78
1949,PED-2023-001949,2345.24
1950,PED-2023-001950,728.00
1951,PED-2023-001951,1811.78
1952,PED-2023-001952,1808.90
1953,PED-2023-001953,1179.68
1954,PED-2023-001954,2225.83
1955,PED-2023-001955,1109.03
1956,PED-2023-001956,1426.45
1957,PED-2023-001957,2674.91
1958,PED-2023-001958,720.94
1959,PED-2023-001959,2047.87
1960,PED-2023-001960,1832.92
1961,PED-2023-001961,1231.45
1962,PED-2023-001962,1658.29
1963,PED-2023-001963,1166.16
1964,PED-2023-001964,1211.39
1965,PED-2023-001965,1991.80
1966,PED-2023-001966,563.37
1967,PED-2023-001967,1717.42
1968,PED-2023-001968,1480.10
1969,PED-2023-001969,697.44
1970,PED-2023-001970,1575.72
1971,PED-2023-001971,1598.62
1972,PED-2023-001972,1113.50
1973,PED-2023-001973,1194.44
1974,PED-2023-001974,399.20
1975,PED-2023-001975,989.78
1976,PED-2023-001976,932.10
1977,PED-2023-001977,686.48
1978,PED-2023-001978,1400.36
1979,PED-2023-001979,732.78
1980,PED-2023-001980,1047.74
1981,PED-2023-001981,1884.92
1982,PED-2023-001982,596.48
1983,PED-2023-001983,1482.98
1984,PED-2023-001984,1458.18
1985,PED-2023-001985,982.40
1986,PED-2023-001986,1992.20
1987,PED-2023-001987,1094.46
1988,PED-2023-001988,1132.91
1989,PED-2023-001989,2289.62
1990,PED-2023-001990,689.09
1991,PED-2023-001991,1655.33
1992,PED-2023-001992,1724.10
1993,PED-2023-001993,1002.03
1994,PED-2023-001994,2297.69
1995,PED-2023-001995,1208.25
1996,PED-2023-001996,1537.16
1997,PED-2023-001997,2876.06
1998,PED-2023-001998,772.46
1999,PED-2023-001999,1412.15
2000,PED-2023-002000,1826.48
2001,PED-2023-002001,960.48
2002,PED-2023-002002,2101.80
2003,PED-2023-002003,1510.94
2004,PED-2023-002004,1464.22
2005,PED-2023-002005,1654.76
2006,PED-2023-002006,421.12
2007,PED-2023-002007,1274.74
2008,PED-2023-002008,1655.46
2009,PED-2023-002009,796.08
2010,PED-2023-002010,1773.00
2011,PED-2023-002011,491.66
2012,PED-2023-002012,784.70
2013,PED-2023-002013,1424.60
2014,PED-2023-002014,464.96
2015,PED-2023-002015,1154.18
2016,PED-2023-002016,1107.46
2017,PED-2023-002017,785.12
2018,PED-2023-002018,1597.64
2019,PED-2023-002019,853.34
2020,PED-2023-002020,1179.26
2021,PED-2023-002021,1816.89
2022,PED-2023-002022,594.38
2023,PED-2023-002023,1295.64
2024,PED-2023-002024,1494.20
2025,PED-2023-002025,930.55
2026,PED-2023-002026,1835.31
2027,PED-2023-002027,979.91
2028,PED-2023-002028,1237.05
2029,PED-2023-002029,2495.65
2030,PED-2023-002030,745.55
2031,PED-2023-002031,1793.94
2032,PED-2023-002032,1874.78
2033,PED-2023-002033,1079.86
2034,PED-2023-002034,2781.32
2035,PED-2023-002035,1576.70
2036,PED-2023-002036,1968.38
2037,PED-2023-002037,2268.52
2038,PED-2023-002038,596.48
2039,PED-2023-002039,1713.14
2040,PED-2023-002040,2532.26
2041,PED-2023-002041,1059.12
2042,PED-2023-002042,1378.44
2043,PED-2023-002043,1478.06
2044,PED-2023-002044,981.98
2045,PED-2023-002045,1884.92
2046,PED-2023-002046,486.88
2047,PED-2023-002047,1439.14
2048,PED-2023-002048,756.74
2049,PED-2023-002049,587.84
2050,PED-2023-002050,1203.08
2051,PED-2023-002051,612.22
2052,PED-2023-002052,916.22
2053,PED-2023-002053,1654.76
2054,PED-2023-002054,483.95
2055,PED-2023-002055,1130.98
2056,PED-2023-002056,1107.82
2057,PED-2023-002057,788.43
2058,PED-2023-002058,1412.35
2059,PED-2023-002059,895.32
2060,PED-2023-002060,1124.08
2061,PED-2023-002061,1966.31
2062,PED-2023-002062,653.05
2063,PED-2023-002063,1426.09
2064,PED-2023-002064,1655.34
2065,PED-2023-002065,1014.43
2066,PED-2023-002066,2001.79
2067,PED-2023-002067,1113.98
2068,PED-2023-002068,1705.34
2069,PED-2023-002069,3035.72
2070,PED-2023-002070,925.28
2071,PED-2023-002071,2304.98
2072,PED-2023-002072,2334.98
2073,PED-2023-002073,1475.60
2074,PED-2023-002074,1904.52
2075,PED-2023-002075,1390.38
2076,PED-2023-002076,1332.70
2077,PED-2023-002077,2498.68
2078,PED-2023-002078,662.24
2079,PED-2023-002079,1877.54
2080,PED-2023-002080,1480.10
2081,PED-2023-002081,697.44
2082,PED-2023-002082,1575.72
2083,PED-2023-002083,1598.62
2084,PED-2023-002084,1113.50
2085,PED-2023-002085,1194.44
2086,PED-2023-002086,399.20
2087,PED-2023-002087,989.78
2088,PED-2023-002088,756.56
2089,PED-2023-002089,603.77
2090,PED-2023-002090,1201.22
2091,PED-2023-002091,635.05
2092,PED-2023-002092,932.62
2093,PED-2023-002093,1483.04
2094,PED-2023-002094,523.03
2095,PED-2023-002095,1269.62
2096,PED-2023-002096,1260.16
2097,PED-2023-002097,875.61
2098,PED-2023-002098,1569.06
2099,PED-2023-002099,1007.08
2100,PED-2023-002100,1270.22
2101,PED-2023-002101,2575.40
2102,PED-2023-002102,793.76
2103,PED-2023-002103,1976.18
2104,PED-2023-002104,1984.26
2105,PED-2023-002105,1278.32
2106,PED-2023-002106,2584.04
2107,PED-2023-002107,1456.14
2108,PED-2023-002108,1836.86
2109,PED-2023-002109,3265.88
2110,PED-2023-002110,991.04
2111,PED-2023-002111,1548.74
2112,PED-2023-002112,2356.90
2113,PED-2023-002113,960.48
2114,PED-2023-002114,2101.80
2115,PED-2023-002115,1510.94
2116,PED-2023-002116,1464.22
2117,PED-2023-002117,1654.76
2118,PED-2023-002118,421.12
2119,PED-2023-002119,1274.74
2120,PED-2023-002120,1655.46
2121,PED-2023-002121,716.01
2122,PED-2023-002122,1474.19
2123,PED-2023-002123,398.96
2124,PED-2023-002124,690.77
2125,PED-2023-002125,1223.52
2126,PED-2023-002126,383.62
2127,PED-2023-002127,1026.95
2128,PED-2023-002128,900.10
2129,PED-2023-002129,691.46
2130,PED-2023-002130,1367.26
2131,PED-2023-002131,740.86
2132,PED-2023-002132,1048.31
2133,PED-2023-002133,1665.98
2134,PED-2023-002134,662.24
2135,PED-2023-002135,1647.38
2136,PED-2023-002136,1633.54
2137,PED-2023-002137,1081.04
2138,PED-2023-002138,2189.48
2139,PED-2023-002139,1215.02
2140,PED-2023-002140,1573.82
2141,PED-2023-002141,2805.56
2142,PED-2023-002142,859.52
2143,PED-2023-002143,2140.58
2144,PED-2023-002144,2159.62
2145,PED-2023-002145,1376.96
2146,PED-2023-002146,2781.32
2147,PED-2023-002147,1576.70
2148,PED-2023-002148,1968.38
2149,PED-2023-002149,2268.52
2150,PED-2023-002150,596.48
2151,PED-2023-002151,1713.14
2152,PED-2023-002152,2532.26
2153,PED-2023-002153,1059.12
2154,PED-2023-002154,1321.11
2155,PED-2023-002155,1198.37
2156,PED-2023-002156,844.50
2157,PED-2023-002157,1555.38
2158,PED-2023-002158,387.76
2159,PED-2023-002159,1309.11
2160,PED-2023-002160,595.00
2161,PED-2023-002161,486.70
2162,PED-2023-002162,1071.37
2163,PED-2023-002163,498.65
2164,PED-2023-002164,808.11
2165,PED-2023-002165,1416.96
2166,PED-2023-002166,438.41
2167,PED-2023-002167,1257.10
2168,PED-2023-002168,1282.82
2169,PED-2023-002169,883.76
2170,PED-2023-002170,1794.92
2171,PED-2023-002171,973.90
2172,PED-2023-002172,1310.78
2173,PED-2023-002173,2345.24
2174,PED-2023-002174,728.00
2175,PED-2023-002175,1811.78
2176,PED-2023-002176,1808.90
2177,PED-2023-002177,1179.68
2178,PED-2023-002178,2386.76
2179,PED-2023-002179,1335.58
2180,PED-2023-002180,1705.34
2181,PED-2023-002181,3035.72
2182,PED-2023-002182,925.28
2183,PED-2023-002183,2304.98
2184,PED-2023-002184,2334.98
2185,PED-2023-002185,1475.60
2186,PED-2023-002186,1904.52
2187,PED-2023-002187,1390.38
2188,PED-2023-002188,1078.11
2189,PED-2023-002189,2276.42
2190,PED-2023-002190,534.03
2191,PED-2023-002191,1612.05
2192,PED-2023-002192,1173.34
2193,PED-2023-002193,562.54
2194,PED-2023-002194,1438.36
2195,PED-2023-002195,1297.57
2196,PED-2023-002196,955.17
2197,PED-2023-002197,1065.97
2198,PED-2023-002198,308.85
2199,PED-2023-002199,872.98
2200,PED-2023-002200,737.00
2201,PED-2023-002201,686.48
2202,PED-2023-002202,1400.36
2203,PED-2023-002203,732.78
2204,PED-2023-002204,1047.74
2205,PED-2023-002205,1884.92
2206,PED-2023-002206,596.48
2207,PED-2023-002207,1482.98
2208,PED-2023-002208,1458.18
2209,PED-2023-002209,982.40
2210,PED-2023-002210,1992.20
2211,PED-2023-002211,1094.46
2212,PED-2023-002212,1442.30
2213,PED-2023-002213,2575.40
2214,PED-2023-002214,793.76
2215,PED-2023-002215,1976.18
2216,PED-2023-002216,1984.26
2217,PED-2023-002217,1278.32
2218,PED-2023-002218,2584.04
2219,PED-2023-002219,1456.14
2220,PED-2023-002220,1836.86
2221,PED-2023-002221,2822.47
2222,PED-2023-002222,887.56
2223,PED-2023-002223,1257.28
2224,PED-2023-002224,2169.33
2225,PED-2023-002225,766.73
2226,PED-2023-002226,1808.95
2227,PED-2023-002227,1183.21
2228,PED-2023-002228,1182.25
2229,PED-2023-002229,1515.83
2230,PED-2023-002230,360.30
2231,PED-2023-002231,1098.50
2232,PED-2023-002232,1324.03
2233,PED-2023-002233,640.37
2234,PED-2023-002234,1773.00
2235,PED-2023-002235,491.66
2236,PED-2023-002236,784.70
2237,PED-2023-002237,1424.60
2238,PED-2023-002238,464.96
2239,PED-2023-002239,1154.18
2240,PED-2023-002240,1107.46
2241,PED-2023-002241,785.12
2242,PED-2023-002242,1597.64
2243,PED-2023-002243,853.34
2244,PED-2023-002244,1179.26
2245,PED-2023-002245,2115.08
2246,PED-2023-002246,662.24
2247,PED-2023-002247,1647.38
2248,PED-2023-002248,1633.54
2249,PED-2023-002249,1081.04
2250,PED-2023-002250,2189.48
2251,PED-2023-002251,1215.02
2252,PED-2023-002252,1573.82
2253,PED-2023-002253,2805.56
2254,PED-2023-002254,788.09
2255,PED-2023-002255,1824.20
2256,PED-2023-002256,1869.54
2257,PED-2023-002257,1224.09
2258,PED-2023-002258,2195.99
2259,PED-2023-002259,1454.28
2260,PED-2023-002260,1680.30
2261,PED-2023-002261,1957.01
2262,PED-2023-002262,531.93
2263,PED-2023-002263,1387.73
2264,PED-2023-002264,2330.48
2265,PED-2023-002265,850.57
2266,PED-2023-002266,1192.98
2267,PED-2023-002267,1146.86
2268,PED-2023-002268,981.98
2269,PED-2023-002269,1884.92
2270,PED-2023-002270,486.88
2271,PED-2023-002271,1439.14
2272,PED-2023-002272,756.74
2273,PED-2023-002273,587.84
2274,PED-2023-002274,1203.08
2275,PED-2023-002275,612.22
2276,PED-2023-002276,916.22
2277,PED-2023-002277,1654.76
2278,PED-2023-002278,530.72
2279,PED-2023-002279,1318.58
2280,PED-2023-002280,1282.82
2281,PED-2023-002281,883.76
2282,PED-2023-002282,1794.92
2283,PED-2023-002283,973.90
2284,PED-2023-002284,1310.78
2285,PED-2023-002285,2345.24
2286,PED-2023-002286,728.00
2287,PED-2023-002287,1811.78
2288,PED-2023-002288,1474.44
2289,PED-2023-002289,1042.17
2290,PED-2023-002290,2031.44
2291,PED-2023-002291,1163.87
2292,PED-2023-002292,1510.76
2293,PED-2023-002293,2398.20
2294,PED-2023-002294,813.47
2295,PED-2023-002295,1962.84
2296,PED-2023-002296,2021.88
2297,PED-2023-002297,1311.27
2298,PED-2023-002298,1547.14
2299,PED-2023-002299,1305.20
2300,PED-2023-002300,1072.94
2301,PED-2023-002301,2498.68
2302,PED-2023-002302,662.24
2303,PED-2023-002303,1877.54
2304,PED-2023-002304,1480.10
2305,PED-2023-002305,697.44
2306,PED-2023-002306,1575.72
2307,PED-2023-002307,1598.62
2308,PED-2023-002308,1113.50
2309,PED-2023-002309,1194.44
2310,PED-2023-002310,399.20
2311,PED-2023-002311,989.78
2312,PED-2023-002312,932.10
2313,PED-2023-002313,686.48
2314,PED-2023-002314,1400.36
2315,PED-2023-002315,732.78
2316,PED-2023-002316,1047.74
2317,PED-2023-002317,1884.92
2318,PED-2023-002318,596.48
2319,PED-2023-002319,1482.98
2320,PED-2023-002320,1458.18
2321,PED-2023-002321,833.83
2322,PED-2023-002322,1761.89
2323,PED-2023-002323,897.64
2324,PED-2023-002324,1277.13
2325,PED-2023-002325,2190.74
2326,PED-2023-002326,657.62
2327,PED-2023-002327,1747.57
2328,PED-2023-002328,1617.98
2329,PED-2023-002329,1129.86
2330,PED-2023-002330,2197.48
2331,PED-2023-002331,1269.68
2332,PED-2023-002332,1626.45
2333,PED-2023-002333,2581.14
2334,PED-2023-002334,991.04
2335,PED-2023-002335,1548.74
2336,PED-2023-002336,2356.90
2337,PED-2023-002337,960.48
2338,PED-2023-002338,2101.80
2339,PED-2023-002339,1510.94
2340,PED-2023-002340,1464.22
2341,PED-2023-002341,1654.76
2342,PED-2023-002342,421.12
2343,PED-2023-002343,1274.74
2344,PED-2023-002344,1655.46
2345,PED-2023-002345,796.08
2346,PED-2023-002346,1773.00
2347,PED-2023-002347,491.66
2348,PED-2023-002348,784.70
2349,PED-2023-002349,1424.60
2350,PED-2023-002350,464.96
2351,PED-2023-002351,1154.18
2352,PED-2023-002352,1107.46
2353,PED-2023-002353,785.12
2354,PED-2023-002354,1482.77
2355,PED-2023-002355,712.31
2356,PED-2023-002356,983.68
2357,PED-2023-002357,1870.48
2358,PED-2023-002358,514.90
2359,PED-2023-002359,1460.35
2360,PED-2023-002360,1282.74
2361,PED-2023-002361,900.44
2362,PED-2023-002362,1934.47
2363,PED-2023-002363,997.33
2364,PED-2023-002364,1394.47
2365,PED-2023-002365,2384.18
2366,PED-2023-002366,712.41
2367,PED-2023-002367,2024.30
2368,PED-2023-002368,2159.62
2369,PED-2023-002369,1376.96
2370,PED-2023-002370,2781.32
2371,PED-2023-002371,1576.70
2372,PED-2023-002372,1968.38
2373,PED-2023-002373,2268.52
2374,PED-2023-002374,596.48
2375,PED-2023-002375,1713.14
2376,PED-2023-002376,2532.26
2377,PED-2023-002377,1059.12
2378,PED-2023-002378,1378.44
2379,PED-2023-002379,1478.06
2380,PED-2023-002380,981.98
2381,PED-2023-002381,1884.92
2382,PED-2023-002382,486.88
2383,PED-2023-002383,1439.14
2384,PED-2023-002384,756.74
2385,PED-2023-002385,587.84
2386,PED-2023-002386,1203.08
2387,PED-2023-002387,612.22
2388,PED-2023-002388,716.45
2389,PED-2023-002389,1465.41
2390,PED-2023-002390,463.33
2391,PED-2023-002391,1100.72
2392,PED-2023-002392,1121.28
2393,PED-2023-002393,690.78
2394,PED-2023-002394,1591.79
2395,PED-2023-002395,811.43
2396,PED-2023-002396,1094.38
2397,PED-2023-002397,2071.55
2398,PED-2023-002398,566.41
2399,PED-2023-002399,1607.30
2400,PED-2023-002400,1427.48
2401,PED-2023-002401,1179.68
2402,PED-2023-002402,2386.76
2403,PED-2023-002403,1335.58
2404,PED-2023-002404,1705.34
2405,PED-2023-002405,3035.72
2406,PED-2023-002406,925.28
2407,PED-2023-002407,2304.98
2408,PED-2023-002408,2334.98
2409,PED-2023-002409,1475.60
2410,PED-2023-002410,1904.52
2411,PED-2023-002411,1390.38
2412,PED-2023-002412,1332.70
2413,PED-2023-002413,2498.68
