item_pedido_id,pedido_id,numero_item,produto_id,quantidade,preco_unitario,valor_bruto_item
770,257,2,22,3,60.14,180.42
771,257,3,39,4,83.43,333.72
772,258,1,8,5,40.96,204.80
773,258,2,25,6,64.25,385.50
774,258,3,42,7,87.54,612.78
775,259,1,11,8,45.07,360.56
776,259,2,28,1,68.36,68.36
777,259,3,45,2,91.65,183.30
778,260,1,14,3,49.18,147.54
779,260,2,31,4,72.47,289.88
780,260,3,48,5,95.76,478.80
781,261,1,17,6,53.29,319.74
782,261,2,34,7,76.58,536.06
783,261,3,51,8,99.87,798.96
784,262,1,20,1,57.40,57.40
785,262,2,37,2,80.69,161.38
786,262,3,54,3,103.98,311.94
787,263,1,23,4,61.51,246.04
788,263,2,40,5,84.80,424.00
789,263,3,57,6,108.09,648.54
790,264,1,26,7,65.62,459.34
791,264,2,43,8,88.91,711.28
792,264,3,60,1,112.20,112.20
793,265,1,29,2,69.73,139.46
794,265,2,46,3,93.02,279.06
795,265,3,63,4,116.31,465.24
796,266,1,32,5,73.84,369.20
797,266,2,49,6,97.13,582.78
798,266,3,66,7,120.42,842.94
799,267,1,35,8,77.95,623.60
800,267,2,52,1,101.24,101.24
801,267,3,69,2,124.53,249.06
802,268,1,38,3,82.06,246.18
803,268,2,55,4,105.35,421.40
804,268,3,72,5,128.64,643.20
805,269,1,41,6,86.17,517.02
806,269,2,58,7,109.46,766.22
807,269,3,75,8,132.75,1062.00
808,270,1,44,1,90.28,90.28
809,270,2,61,2,113.57,227.14
810,270,3,78,3,136.86,410.58
811,271,1,47,4,94.39,377.56
812,271,2,64,5,117.68,588.40
813,271,3,81,6,140.97,845.82
814,272,1,50,7,98.50,689.50
815,272,2,67,8,121.79,974.32
816,272,3,84,1,145.08,145.08
817,273,1,53,2,102.61,205.22
818,273,2,70,3,125.90,377.70
819,273,3,87,4,149.19,596.76
820,274,1,56,5,106.72,533.60
821,274,2,73,6,130.01,780.06
822,274,3,90,7,153.30,1073.10
823,275,1,59,8,110.83,886.64
824,275,2,76,1,134.12,134.12
825,275,3,93,2,157.41,314.82
826,276,1,62,3,114.94,344.82
827,276,2,79,4,138.23,552.92
828,276,3,96,5,161.52,807.60
829,277,1,65,6,119.05,714.30
830,277,2,82,7,142.34,996.38
831,277,3,99,8,165.63,1325.04
832,278,1,68,1,123.16,123.16
833,278,2,85,2,146.45,292.90
834,278,3,102,3,169.74,509.22
835,279,1,71,4,127.27,509.08
836,279,2,88,5,150.56,752.80
837,279,3,105,6,173.85,1043.10
838,280,1,74,7,131.38,919.66
839,280,2,91,8,154.67,1237.36
840,280,3,108,1,177.96,177.96
841,281,1,77,2,135.49,270.98
842,281,2,94,3,158.78,476.34
843,281,3,111,4,182.07,728.28
844,282,1,80,5,139.60,698.00
845,282,2,97,6,162.89,977.34
846,282,3,2,7,32.74,229.18
847,283,1,83,8,143.71,1149.68
848,283,2,100,1,167.00,167.00
849,283,3,5,2,36.85,73.70
850,284,1,86,3,147.82,443.46
851,284,2,103,4,171.11,684.44
852,284,3,8,5,40.96,204.80
853,285,1,89,6,151.93,911.58
854,285,2,106,7,175.22,1226.54
855,285,3,11,8,45.07,360.56
856,286,1,92,1,156.04,156.04
857,286,2,109,2,179.33,358.66
858,286,3,14,3,49.18,147.54
859,287,1,95,4,160.15,640.60
860,287,2,112,5,183.44,917.20
861,287,3,17,6,53.29,319.74
862,288,1,98,7,164.26,1149.82
863,288,2,3,8,34.11,272.88
864,288,3,20,1,57.40,57.40
865,289,1,101,2,168.37,336.74
866,289,2,6,3,38.22,114.66
867,289,3,23,4,61.51,246.04
868,290,1,104,5,172.48,862.40
869,290,2,9,6,42.33,253.98
870,290,3,26,7,65.62,459.34
871,291,1,107,8,176.59,1412.72
872,291,2,12,1,46.44,46.44
873,291,3,29,2,69.73,139.46
874,292,1,110,3,180.70,542.10
875,292,2,15,4,50.55,202.20
876,292,3,32,5,73.84,369.20
877,293,1,1,6,31.37,188.22
878,293,2,18,7,54.66,382.62
879,293,3,35,8,77.95,623.60
880,294,1,4,1,35.48,35.48
881,294,2,21,2,58.77,117.54
882,294,3,38,3,82.06,246.18
883,295,1,7,4,39.59,158.36
884,295,2,24,5,62.88,314.40
885,295,3,41,6,86.17,517.02
886,296,1,10,7,43.70,305.90
887,296,2,27,8,66.99,535.92
888,296,3,44,1,90.28,90.28
889,297,1,13,2,47.81,95.62
890,297,2,30,3,71.10,213.30
891,297,3,47,4,94.39,377.56
892,298,1,16,5,51.92,259.60
893,298,2,33,6,75.21,451.26
894,298,3,50,7,98.50,689.50
895,299,1,19,8,56.03,448.24
896,299,2,36,1,79.32,79.32
897,299,3,53,2,102.61,205.22
898,300,1,22,3,60.14,180.42
899,300,2,39,4,83.43,333.72
900,300,3,56,5,106.72,533.60
901,301,1,25,6,64.25,385.50
902,301,2,42,7,87.54,612.78
903,301,3,59,8,110.83,886.64
904,302,1,28,1,68.36,68.36
905,302,2,45,2,91.65,183.30
906,302,3,62,3,114.94,344.82
907,303,1,31,4,72.47,289.88
908,303,2,48,5,95.76,478.80
909,303,3,65,6,119.05,714.30
910,304,1,34,7,76.58,536.06
911,304,2,51,8,99.87,798.96
912,304,3,68,1,123.16,123.16
913,305,1,37,2,80.69,161.38
914,305,2,54,3,103.98,311.94
915,305,3,71,4,127.27,509.08
916,306,1,40,5,84.80,424.00
917,306,2,57,6,108.09,648.54
918,306,3,74,7,131.38,919.66
919,307,1,43,8,88.91,711.28
920,307,2,60,1,112.20,112.20
921,307,3,77,2,135.49,270.98
922,308,1,46,3,93.02,279.06
923,308,2,63,4,116.31,465.24
924,308,3,80,5,139.60,698.00
925,309,1,49,6,97.13,582.78
926,309,2,66,7,120.42,842.94
927,309,3,83,8,143.71,1149.68
928,310,1,52,1,101.24,101.24
929,310,2,69,2,124.53,249.06
930,310,3,86,3,147.82,443.46
931,311,1,55,4,105.35,421.40
932,311,2,72,5,128.64,643.20
933,311,3,89,6,151.93,911.58
934,312,1,58,7,109.46,766.22
935,312,2,75,8,132.75,1062.00
936,312,3,92,1,156.04,156.04
937,313,1,61,2,113.57,227.14
938,313,2,78,3,136.86,410.58
939,313,3,95,4,160.15,640.60
940,314,1,64,5,117.68,588.40
941,314,2,81,6,140.97,845.82
942,314,3,98,7,164.26,1149.82
943,315,1,67,8,121.79,974.32
944,315,2,84,1,145.08,145.08
945,315,3,101,2,168.37,336.74
946,316,1,70,3,125.90,377.70
947,316,2,87,4,149.19,596.76
948,316,3,104,5,172.48,862.40
949,317,1,73,6,130.01,780.06
950,317,2,90,7,153.30,1073.10
951,317,3,107,8,176.59,1412.72
952,318,1,76,1,134.12,134.12
953,318,2,93,2,157.41,314.82
954,318,3,110,3,180.70,542.10
955,319,1,79,4,138.23,552.92
956,319,2,96,5,161.52,807.60
957,319,3,1,6,31.37,188.22
958,320,1,82,7,142.34,996.38
959,320,2,99,8,165.63,1325.04
960,320,3,4,1,35.48,35.48
961,321,1,85,2,146.45,292.90
962,321,2,102,3,169.74,509.22
963,321,3,7,4,39.59,158.36
964,322,1,88,5,150.56,752.80
965,322,2,105,6,173.85,1043.10
966,322,3,10,7,43.70,305.90
967,323,1,91,8,154.67,1237.36
968,323,2,108,1,177.96,177.96
969,323,3,13,2,47.81,95.62
970,324,1,94,3,158.78,476.34
971,324,2,111,4,182.07,728.28
972,324,3,16,5,51.92,259.60
973,325,1,97,6,162.89,977.34
974,325,2,2,7,32.74,229.18
975,325,3,19,8,56.03,448.24
976,326,1,100,1,167.00,167.00
977,326,2,5,2,36.85,73.70
978,326,3,22,3,60.14,180.42
979,327,1,103,4,171.11,684.44
980,327,2,8,5,40.96,204.80
981,327,3,25,6,64.25,385.50
982,328,1,106,7,175.22,1226.54
983,328,2,11,8,45.07,360.56
984,328,3,28,1,68.36,68.36
985,329,1,109,2,179.33,358.66
986,329,2,14,3,49.18,147.54
987,329,3,31,4,72.47,289.88
988,330,1,112,5,183.44,917.20
989,330,2,17,6,53.29,319.74
990,330,3,34,7,76.58,536.06
991,331,1,3,8,34.11,272.88
992,331,2,20,1,57.40,57.40
993,331,3,37,2,80.69,161.38
994,332,1,6,3,38.22,114.66
995,332,2,23,4,61.51,246.04
996,332,3,40,5,84.80,424.00
997,333,1,9,6,42.33,253.98
998,333,2,26,7,65.62,459.34
999,333,3,43,8,88.91,711.28
1000,334,1,12,1,46.44,46.44
1001,334,2,29,2,69.73,139.46
1002,334,3,46,3,93.02,279.06
1003,335,1,15,4,50.55,202.20
1004,335,2,32,5,73.84,369.20
1005,335,3,49,6,97.13,582.78
1006,336,1,18,7,54.66,382.62
1007,336,2,35,8,77.95,623.60
1008,336,3,52,1,101.24,101.24
1009,337,1,21,2,58.77,117.54
1010,337,2,38,3,82.06,246.18
1011,337,3,55,4,105.35,421.40
1012,338,1,24,5,62.88,314.40
1013,338,2,41,6,86.17,517.02
1014,338,3,58,7,109.46,766.22
1015,339,1,27,8,66.99,535.92
1016,339,2,44,1,90.28,90.28
1017,339,3,61,2,113.57,227.14
1018,340,1,30,3,71.10,213.30
1019,340,2,47,4,94.39,377.56
1020,340,3,64,5,117.68,588.40
1021,341,1,33,6,75.21,451.26
1022,341,2,50,7,98.50,689.50
1023,341,3,67,8,121.79,974.32
1024,342,1,36,1,79.32,79.32
1025,342,2,53,2,102.61,205.22
1026,342,3,70,3,125.90,377.70
1027,343,1,39,4,83.43,333.72
1028,343,2,56,5,106.72,533.60
1029,343,3,73,6,130.01,780.06
1030,344,1,42,7,87.54,612.78
1031,344,2,59,8,110.83,886.64
1032,344,3,76,1,134.12,134.12
1033,345,1,45,2,91.65,183.30
1034,345,2,62,3,114.94,344.82
1035,345,3,79,4,138.23,552.92
1036,346,1,48,5,95.76,478.80
1037,346,2,65,6,119.05,714.30
1038,346,3,82,7,142.34,996.38
1039,347,1,51,8,99.87,798.96
1040,347,2,68,1,123.16,123.16
1041,347,3,85,2,146.45,292.90
1042,348,1,54,3,103.98,311.94
1043,348,2,71,4,127.27,509.08
1044,348,3,88,5,150.56,752.80
1045,349,1,57,6,108.09,648.54
1046,349,2,74,7,131.38,919.66
1047,349,3,91,8,154.67,1237.36
1048,350,1,60,1,112.20,112.20
1049,350,2,77,2,135.49,270.98
1050,350,3,94,3,158.78,476.34
1051,351,1,63,4,116.31,465.24
1052,351,2,80,5,139.60,698.00
1053,351,3,97,6,162.89,977.34
1054,352,1,66,7,120.42,842.94
1055,352,2,83,8,143.71,1149.68
1056,352,3,100,1,167.00,167.00
1057,353,1,69,2,124.53,249.06
1058,353,2,86,3,147.82,443.46
1059,353,3,103,4,171.11,684.44
1060,354,1,72,5,128.64,643.20
1061,354,2,89,6,151.93,911.58
1062,354,3,106,7,175.22,1226.54
1063,355,1,75,8,132.75,1062.00
1064,355,2,92,1,156.04,156.04
1065,355,3,109,2,179.33,358.66
1066,356,1,78,3,136.86,410.58
1067,356,2,95,4,160.15,640.60
1068,356,3,112,5,183.44,917.20
1069,357,1,81,6,140.97,845.82
1070,357,2,98,7,164.26,1149.82
1071,357,3,3,8,34.11,272.88
1072,358,1,84,1,145.08,145.08
1073,358,2,101,2,168.37,336.74
1074,358,3,6,3,38.22,114.66
1075,359,1,87,4,149.19,596.76
1076,359,2,104,5,172.48,862.40
1077,359,3,9,6,42.33,253.98
1078,360,1,90,7,153.30,1073.10
1079,360,2,107,8,176.59,1412.72
1080,360,3,12,1,46.44,46.44
1081,361,1,93,2,157.41,314.82
1082,361,2,110,3,180.70,542.10
1083,361,3,15,4,50.55,202.20
1084,362,1,96,5,161.52,807.60
1085,362,2,1,6,31.37,188.22
1086,362,3,18,7,54.66,382.62
1087,363,1,99,8,165.63,1325.04
1088,363,2,4,1,35.48,35.48
1089,363,3,21,2,58.77,117.54
1090,364,1,102,3,169.74,509.22
1091,364,2,7,4,39.59,158.36
1092,364,3,24,5,62.88,314.40
1093,365,1,105,6,173.85,1043.10
1094,365,2,10,7,43.70,305.90
1095,365,3,27,8,66.99,535.92
1096,366,1,108,1,177.96,177.96
1097,366,2,13,2,47.81,95.62
1098,366,3,30,3,71.10,213.30
1099,367,1,111,4,182.07,728.28
1100,367,2,16,5,51.92,259.60
1101,367,3,33,6,75.21,451.26
1102,368,1,2,7,32.74,229.18
1103,368,2,19,8,56.03,448.24
1104,368,3,36,1,79.32,79.32
1105,369,1,5,2,36.85,73.70
1106,369,2,22,3,60.14,180.42
1107,369,3,39,4,83.43,333.72
1108,370,1,8,5,40.96,204.80
1109,370,2,25,6,64.25,385.50
1110,370,3,42,7,87.54,612.78
1111,371,1,11,8,45.07,360.56
1112,371,2,28,1,68.36,68.36
1113,371,3,45,2,91.65,183.30
1114,372,1,14,3,49.18,147.54
1115,372,2,31,4,72.47,289.88
1116,372,3,48,5,95.76,478.80
1117,373,1,17,6,53.29,319.74
1118,373,2,34,7,76.58,536.06
1119,373,3,51,8,99.87,798.96
1120,374,1,20,1,57.40,57.40
1121,374,2,37,2,80.69,161.38
1122,374,3,54,3,103.98,311.94
1123,375,1,23,4,61.51,246.04
1124,375,2,40,5,84.80,424.00
1125,375,3,57,6,108.09,648.54
1126,376,1,26,7,65.62,459.34
1127,376,2,43,8,88.91,711.28
1128,376,3,60,1,112.20,112.20
1129,377,1,29,2,69.73,139.46
1130,377,2,46,3,93.02,279.06
1131,377,3,63,4,116.31,465.24
1132,378,1,32,5,73.84,369.20
1133,378,2,49,6,97.13,582.78
1134,378,3,66,7,120.42,842.94
1135,379,1,35,8,77.95,623.60
1136,379,2,52,1,101.24,101.24
1137,379,3,69,2,124.53,249.06
1138,380,1,38,3,82.06,246.18
1139,380,2,55,4,105.35,421.40
1140,380,3,72,5,128.64,643.20
1141,381,1,41,6,86.17,517.02
1142,381,2,58,7,109.46,766.22
1143,381,3,75,8,132.75,1062.00
1144,382,1,44,1,90.28,90.28
1145,382,2,61,2,113.57,227.14
1146,382,3,78,3,136.86,410.58
1147,383,1,47,4,94.39,377.56
1148,383,2,64,5,117.68,588.40
1149,383,3,81,6,140.97,845.82
1150,384,1,50,7,98.50,689.50
1151,384,2,67,8,121.79,974.32
1152,384,3,84,1,145.08,145.08
1153,385,1,53,2,102.61,205.22
1154,385,2,70,3,125.90,377.70
1155,385,3,87,4,149.19,596.76
1156,386,1,56,5,106.72,533.60
1157,386,2,73,6,130.01,780.06
1158,386,3,90,7,153.30,1073.10
1159,387,1,59,8,110.83,886.64
1160,387,2,76,1,134.12,134.12
1161,387,3,93,2,157.41,314.82
1162,388,1,62,3,114.94,344.82
1163,388,2,79,4,138.23,552.92
1164,388,3,96,5,161.52,807.60
1165,389,1,65,6,119.05,714.30
1166,389,2,82,7,142.34,996.38
1167,389,3,99,8,165.63,1325.04
1168,390,1,68,1,123.16,123.16
1169,390,2,85,2,146.45,292.90
1170,390,3,102,3,169.74,509.22
1171,391,1,71,4,127.27,509.08
1172,391,2,88,5,150.56,752.80
1173,391,3,105,6,173.85,1043.10
1174,392,1,74,7,131.38,919.66
1175,392,2,91,8,154.67,1237.36
1176,392,3,108,1,177.96,177.96
1177,393,1,77,2,135.49,270.98
1178,393,2,94,3,158.78,476.34
1179,393,3,111,4,182.07,728.28
1180,394,1,80,5,139.60,698.00
1181,394,2,97,6,162.89,977.34
1182,394,3,2,7,32.74,229.18
1183,395,1,83,8,143.71,1149.68
1184,395,2,100,1,167.00,167.00
1185,395,3,5,2,36.85,73.70
1186,396,1,86,3,147.82,443.46
1187,396,2,103,4,171.11,684.44
1188,396,3,8,5,40.96,204.80
1189,397,1,89,6,151.93,911.58
1190,397,2,106,7,175.22,1226.54
1191,397,3,11,8,45.07,360.56
1192,398,1,92,1,156.04,156.04
1193,398,2,109,2,179.33,358.66
1194,398,3,14,3,49.18,147.54
1195,399,1,95,4,160.15,640.60
1196,399,2,112,5,183.44,917.20
1197,399,3,17,6,53.29,319.74
1198,400,1,98,7,164.26,1149.82
1199,400,2,3,8,34.11,272.88
1200,400,3,20,1,57.40,57.40
1201,401,1,101,2,168.37,336.74
1202,401,2,6,3,38.22,114.66
1203,401,3,23,4,61.51,246.04
1204,402,1,104,5,172.48,862.40
1205,402,2,9,6,42.33,253.98
1206,402,3,26,7,65.62,459.34
1207,403,1,107,8,176.59,1412.72
1208,403,2,12,1,46.44,46.44
1209,403,3,29,2,69.73,139.46
1210,404,1,110,3,180.70,542.10
1211,404,2,15,4,50.55,202.20
1212,404,3,32,5,73.84,369.20
1213,405,1,1,6,31.37,188.22
1214,405,2,18,7,54.66,382.62
1215,405,3,35,8,77.95,623.60
1216,406,1,4,1,35.48,35.48
1217,406,2,21,2,58.77,117.54
1218,406,3,38,3,82.06,246.18
1219,407,1,7,4,39.59,158.36
1220,407,2,24,5,62.88,314.40
1221,407,3,41,6,86.17,517.02
1222,408,1,10,7,43.70,305.90
1223,408,2,27,8,66.99,535.92
1224,408,3,44,1,90.28,90.28
1225,409,1,13,2,47.81,95.62
1226,409,2,30,3,71.10,213.30
1227,409,3,47,4,94.39,377.56
1228,410,1,16,5,51.92,259.60
1229,410,2,33,6,75.21,451.26
1230,410,3,50,7,98.50,689.50
1231,411,1,19,8,56.03,448.24
1232,411,2,36,1,79.32,79.32
1233,411,3,53,2,102.61,205.22
1234,412,1,22,3,60.14,180.42
1235,412,2,39,4,83.43,333.72
1236,412,3,56,5,106.72,533.60
1237,413,1,25,6,64.25,385.50
1238,413,2,42,7,87.54,612.78
1239,413,3,59,8,110.83,886.64
1240,414,1,28,1,68.36,68.36
1241,414,2,45,2,91.65,183.30
1242,414,3,62,3,114.94,344.82
1243,415,1,31,4,72.47,289.88
1244,415,2,48,5,95.76,478.80
1245,415,3,65,6,119.05,714.30
1246,416,1,34,7,76.58,536.06
1247,416,2,51,8,99.87,798.96
1248,416,3,68,1,123.16,123.16
1249,417,1,37,2,80.69,161.38
1250,417,2,54,3,103.98,311.94
1251,417,3,71,4,127.27,509.08
1252,418,1,40,5,84.80,424.00
1253,418,2,57,6,108.09,648.54
1254,418,3,74,7,131.38,919.66
1255,419,1,43,8,88.91,711.28
1256,419,2,60,1,112.20,112.20
1257,419,3,77,2,135.49,270.98
1258,420,1,46,3,93.02,279.06
1259,420,2,63,4,116.31,465.24
1260,420,3,80,5,139.60,698.00
1261,421,1,49,6,97.13,582.78
1262,421,2,66,7,120.42,842.94
1263,421,3,83,8,143.71,1149.68
1264,422,1,52,1,101.24,101.24
1265,422,2,69,2,124.53,249.06
1266,422,3,86,3,147.82,443.46
1267,423,1,55,4,105.35,421.40
1268,423,2,72,5,128.64,643.20
1269,423,3,89,6,151.93,911.58
1270,424,1,58,7,109.46,766.22
1271,424,2,75,8,132.75,1062.00
1272,424,3,92,1,156.04,156.04
1273,425,1,61,2,113.57,227.14
1274,425,2,78,3,136.86,410.58
1275,425,3,95,4,160.15,640.60
1276,426,1,64,5,117.68,588.40
1277,426,2,81,6,140.97,845.82
1278,426,3,98,7,164.26,1149.82
1279,427,1,67,8,121.79,974.32
1280,427,2,84,1,145.08,145.08
1281,427,3,101,2,168.37,336.74
1282,428,1,70,3,125.90,377.70
1283,428,2,87,4,149.19,596.76
1284,428,3,104,5,172.48,862.40
1285,429,1,73,6,130.01,780.06
1286,429,2,90,7,153.30,1073.10
1287,429,3,107,8,176.59,1412.72
1288,430,1,76,1,134.12,134.12
1289,430,2,93,2,157.41,314.82
1290,430,3,110,3,180.70,542.10
1291,431,1,79,4,138.23,552.92
1292,431,2,96,5,161.52,807.60
1293,431,3,1,6,31.37,188.22
1294,432,1,82,7,142.34,996.38
1295,432,2,99,8,165.63,1325.04
1296,432,3,4,1,35.48,35.48
1297,433,1,85,2,146.45,292.90
1298,433,2,102,3,169.74,509.22
1299,433,3,7,4,39.59,158.36
1300,434,1,88,5,150.56,752.80
1301,434,2,105,6,173.85,1043.10
1302,434,3,10,7,43.70,305.90
1303,435,1,91,8,154.67,1237.36
1304,435,2,108,1,177.96,177.96
1305,435,3,13,2,47.81,95.62
1306,436,1,94,3,158.78,476.34
1307,436,2,111,4,182.07,728.28
1308,436,3,16,5,51.92,259.60
1309,437,1,97,6,162.89,977.34
1310,437,2,2,7,32.74,229.18
1311,437,3,19,8,56.03,448.24
1312,438,1,100,1,167.00,167.00
1313,438,2,5,2,36.85,73.70
1314,438,3,22,3,60.14,180.42
1315,439,1,103,4,171.11,684.44
1316,439,2,8,5,40.96,204.80
1317,439,3,25,6,64.25,385.50
1318,440,1,106,7,175.22,1226.54
1319,440,2,11,8,45.07,360.56
1320,440,3,28,1,68.36,68.36
1321,441,1,109,2,179.33,358.66
1322,441,2,14,3,49.18,147.54
1323,441,3,31,4,72.47,289.88
1324,442,1,112,5,183.44,917.20
1325,442,2,17,6,53.29,319.74
1326,442,3,34,7,76.58,536.06
1327,443,1,3,8,34.11,272.88
1328,443,2,20,1,57.40,57.40
1329,443,3,37,2,80.69,161.38
1330,444,1,6,3,38.22,114.66
1331,444,2,23,4,61.51,246.04
1332,444,3,40,5,84.80,424.00
1333,445,1,9,6,42.33,253.98
1334,445,2,26,7,65.62,459.34
1335,445,3,43,8,88.91,711.28
1336,446,1,12,1,46.44,46.44
1337,446,2,29,2,69.73,139.46
1338,446,3,46,3,93.02,279.06
1339,447,1,15,4,50.55,202.20
1340,447,2,32,5,73.84,369.20
1341,447,3,49,6,97.13,582.78
1342,448,1,18,7,54.66,382.62
1343,448,2,35,8,77.95,623.60
1344,448,3,52,1,101.24,101.24
1345,449,1,21,2,58.77,117.54
1346,449,2,38,3,82.06,246.18
1347,449,3,55,4,105.35,421.40
1348,450,1,24,5,62.88,314.40
1349,450,2,41,6,86.17,517.02
1350,450,3,58,7,109.46,766.22
1351,451,1,27,8,66.99,535.92
1352,451,2,44,1,90.28,90.28
1353,451,3,61,2,113.57,227.14
1354,452,1,30,3,71.10,213.30
1355,452,2,47,4,94.39,377.56
1356,452,3,64,5,117.68,588.40
1357,453,1,33,6,75.21,451.26
1358,453,2,50,7,98.50,689.50
1359,453,3,67,8,121.79,974.32
1360,454,1,36,1,79.32,79.32
1361,454,2,53,2,102.61,205.22
1362,454,3,70,3,125.90,377.70
1363,455,1,39,4,83.43,333.72
1364,455,2,56,5,106.72,533.60
1365,455,3,73,6,130.01,780.06
1366,456,1,42,7,87.54,612.78
1367,456,2,59,8,110.83,886.64
1368,456,3,76,1,134.12,134.12
1369,457,1,45,2,91.65,183.30
1370,457,2,62,3,114.94,344.82
1371,457,3,79,4,138.23,552.92
1372,458,1,48,5,95.76,478.80
1373,458,2,65,6,119.05,714.30
1374,458,3,82,7,142.34,996.38
1375,459,1,51,8,99.87,798.96
1376,459,2,68,1,123.16,123.16
1377,459,3,85,2,146.45,292.90
1378,460,1,54,3,103.98,311.94
1379,460,2,71,4,127.27,509.08
1380,460,3,88,5,150.56,752.80
1381,461,1,57,6,108.09,648.54
1382,461,2,74,7,131.38,919.66
1383,461,3,91,8,154.67,1237.36
1384,462,1,60,1,112.20,112.20
1385,462,2,77,2,135.49,270.98
1386,462,3,94,3,158.78,476.34
1387,463,1,63,4,116.31,465.24
1388,463,2,80,5,139.60,698.00
1389,463,3,97,6,162.89,977.34
1390,464,1,66,7,120.42,842.94
1391,464,2,83,8,143.71,1149.68
1392,464,3,100,1,167.00,167.00
1393,465,1,69,2,124.53,249.06
1394,465,2,86,3,147.82,443.46
1395,465,3,103,4,171.11,684.44
1396,466,1,72,5,128.64,643.20
1397,466,2,89,6,151.93,911.58
1398,466,3,106,7,175.22,1226.54
1399,467,1,75,8,132.75,1062.00
1400,467,2,92,1,156.04,156.04
1401,467,3,109,2,179.33,358.66
1402,468,1,78,3,136.86,410.58
1403,468,2,95,4,160.15,640.60
1404,468,3,112,5,183.44,917.20
1405,469,1,81,6,140.97,845.82
1406,469,2,98,7,164.26,1149.82
1407,469,3,3,8,34.11,272.88
1408,470,1,84,1,145.08,145.08
1409,470,2,101,2,168.37,336.74
1410,470,3,6,3,38.22,114.66
1411,471,1,87,4,149.19,596.76
1412,471,2,104,5,172.48,862.40
1413,471,3,9,6,42.33,253.98
1414,472,1,90,7,153.30,1073.10
1415,472,2,107,8,176.59,1412.72
1416,472,3,12,1,46.44,46.44
1417,473,1,93,2,157.41,314.82
1418,473,2,110,3,180.70,542.10
1419,473,3,15,4,50.55,202.20
1420,474,1,96,5,161.52,807.60
1421,474,2,1,6,31.37,188.22
1422,474,3,18,7,54.66,382.62
1423,475,1,99,8,165.63,1325.04
1424,475,2,4,1,35.48,35.48
1425,475,3,21,2,58.77,117.54
1426,476,1,102,3,169.74,509.22
1427,476,2,7,4,39.59,158.36
1428,476,3,24,5,62.88,314.40
1429,477,1,105,6,173.85,1043.10
1430,477,2,10,7,43.70,305.90
1431,477,3,27,8,66.99,535.92
1432,478,1,108,1,177.96,177.96
1433,478,2,13,2,47.81,95.62
1434,478,3,30,3,71.10,213.30
1435,479,1,111,4,182.07,728.28
1436,479,2,16,5,51.92,259.60
1437,479,3,33,6,75.21,451.26
1438,480,1,2,7,32.74,229.18
1439,480,2,19,8,56.03,448.24
1440,480,3,36,1,79.32,79.32
1441,481,1,5,2,36.85,73.70
1442,481,2,22,3,60.14,180.42
1443,481,3,39,4,83.43,333.72
1444,482,1,8,5,40.96,204.80
1445,482,2,25,6,64.25,385.50
1446,482,3,42,7,87.54,612.78
1447,483,1,11,8,45.07,360.56
1448,483,2,28,1,68.36,68.36
1449,483,3,45,2,91.65,183.30
1450,484,1,14,3,49.18,147.54
1451,484,2,31,4,72.47,289.88
1452,484,3,48,5,95.76,478.80
1453,485,1,17,6,53.29,319.74
1454,485,2,34,7,76.58,536.06
1455,485,3,51,8,99.87,798.96
1456,486,1,20,1,57.40,57.40
1457,486,2,37,2,80.69,161.38
1458,486,3,54,3,103.98,311.94
1459,487,1,23,4,61.51,246.04
1460,487,2,40,5,84.80,424.00
1461,487,3,57,6,108.09,648.54
1462,488,1,26,7,65.62,459.34
1463,488,2,43,8,88.91,711.28
1464,488,3,60,1,112.20,112.20
1465,489,1,29,2,69.73,139.46
1466,489,2,46,3,93.02,279.06
1467,489,3,63,4,116.31,465.24
1468,490,1,32,5,73.84,369.20
1469,490,2,49,6,97.13,582.78
1470,490,3,66,7,120.42,842.94
1471,491,1,35,8,77.95,623.60
1472,491,2,52,1,101.24,101.24
1473,491,3,69,2,124.53,249.06
1474,492,1,38,3,82.06,246.18
1475,492,2,55,4,105.35,421.40
1476,492,3,72,5,128.64,643.20
1477,493,1,41,6,86.17,517.02
1478,493,2,58,7,109.46,766.22
1479,493,3,75,8,132.75,1062.00
1480,494,1,44,1,90.28,90.28
1481,494,2,61,2,113.57,227.14
1482,494,3,78,3,136.86,410.58
1483,495,1,47,4,94.39,377.56
1484,495,2,64,5,117.68,588.40
1485,495,3,81,6,140.97,845.82
1486,496,1,50,7,98.50,689.50
1487,496,2,67,8,121.79,974.32
1488,496,3,84,1,145.08,145.08
1489,497,1,53,2,102.61,205.22
1490,497,2,70,3,125.90,377.70
1491,497,3,87,4,149.19,596.76
1492,498,1,56,5,106.72,533.60
1493,498,2,73,6,130.01,780.06
1494,498,3,90,7,153.30,1073.10
1495,499,1,59,8,110.83,886.64
1496,499,2,76,1,134.12,134.12
1497,499,3,93,2,157.41,314.82
1498,500,1,62,3,114.94,344.82
1499,500,2,79,4,138.23,552.92
1500,500,3,96,5,161.52,807.60
1501,501,1,65,6,119.05,714.30
1502,501,2,82,7,142.34,996.38
1503,501,3,99,8,165.63,1325.04
1504,502,1,68,1,123.16,123.16
1505,502,2,85,2,146.45,292.90
1506,502,3,102,3,169.74,509.22
1507,503,1,71,4,127.27,509.08
1508,503,2,88,5,150.56,752.80
1509,503,3,105,6,173.85,1043.10
1510,504,1,74,7,131.38,919.66
1511,504,2,91,8,154.67,1237.36
1512,504,3,108,1,177.96,177.96
