numero_pedido,saldo_financeiro,total_esperado,diferenca
PED-2023-000858,1111.78,1111.78,0.00
PED-2023-000859,684.57,684.57,0.00
PED-2023-000860,914.53,914.53,0.00
PED-2023-000861,1590.11,1590.11,0.00
PED-2023-000862,548.66,548.66,0.00
PED-2023-000863,1178.09,1178.09,0.00
PED-2023-000864,1346.03,1346.03,0.00
PED-2023-000865,859.63,859.63,0.00
PED-2023-000866,1681.55,1681.55,0.00
PED-2023-000867,929.60,929.60,0.00
PED-2023-000868,1455.20,1455.20,0.00
PED-2023-000869,2588.30,2588.30,0.00
PED-2023-000870,806.66,806.66,0.00
PED-2023-000871,1989.08,1989.08,0.00
PED-2023-000872,1997.16,1997.16,0.00
PED-2023-000873,1291.22,1291.22,0.00
PED-2023-000874,2596.94,2596.94,0.00
PED-2023-000875,1469.04,1469.04,0.00
PED-2023-000876,1849.76,1849.76,0.00
PED-2023-000877,3278.78,3278.78,0.00
PED-2023-000878,1003.94,1003.94,0.00
PED-2023-000879,1561.64,1561.64,0.00
PED-2023-000880,2369.80,2369.80,0.00
PED-2023-000881,973.38,973.38,0.00
PED-2023-000882,2114.70,2114.70,0.00
PED-2023-000883,1523.84,1523.84,0.00
PED-2023-000884,1477.12,1477.12,0.00
PED-2023-000885,1667.66,1667.66,0.00
PED-2023-000886,434.02,434.02,0.00
PED-2023-000887,1287.64,1287.64,0.00
PED-2023-000888,1395.23,1395.23,0.00
PED-2023-000889,732.85,732.85,0.00
PED-2023-000890,1495.84,1495.84,0.00
PED-2023-000891,436.41,436.41,0.00
PED-2023-000892,714.27,714.27,0.00
PED-2023-000893,1129.86,1129.86,0.00
PED-2023-000894,419.75,419.75,0.00
PED-2023-000895,1005.24,1005.24,0.00
PED-2023-000896,968.38,968.38,0.00
PED-2023-000897,714.22,714.22,0.00
PED-2023-000898,1268.49,1268.49,0.00
PED-2023-000899,796.44,796.44,0.00
PED-2023-000900,1055.14,1055.14,0.00
PED-2023-000901,2127.98,2127.98,0.00
PED-2023-000902,675.14,675.14,0.00
PED-2023-000903,1660.28,1660.28,0.00
PED-2023-000904,1646.44,1646.44,0.00
PED-2023-000905,1093.94,1093.94,0.00
PED-2023-000906,2202.38,2202.38,0.00
PED-2023-000907,1227.92,1227.92,0.00
PED-2023-000908,1586.72,1586.72,0.00
PED-2023-000909,2818.46,2818.46,0.00
PED-2023-000910,872.42,872.42,0.00
PED-2023-000911,2153.48,2153.48,0.00
PED-2023-000912,2172.52,2172.52,0.00
PED-2023-000913,1389.86,1389.86,0.00
PED-2023-000914,2794.22,2794.22,0.00
PED-2023-000915,1589.60,1589.60,0.00
PED-2023-000916,1981.28,1981.28,0.00
PED-2023-000917,2281.42,2281.42,0.00
PED-2023-000918,609.38,609.38,0.00
PED-2023-000919,1726.04,1726.04,0.00
PED-2023-000920,2545.16,2545.16,0.00
PED-2023-000921,950.28,950.28,0.00
PED-2023-000922,1141.86,1141.86,0.00
PED-2023-000923,1255.77,1255.77,0.00
PED-2023-000924,906.49,906.49,0.00
PED-2023-000925,1586.04,1586.04,0.00
PED-2023-000926,424.99,424.99,0.00
PED-2023-000927,1211.93,1211.93,0.00
PED-2023-000928,625.84,625.84,0.00
PED-2023-000929,528.99,528.99,0.00
PED-2023-000930,1048.08,1048.08,0.00
PED-2023-000931,542.21,542.21,0.00
PED-2023-000932,829.92,829.92,0.00
PED-2023-000933,1312.87,1312.87,0.00
PED-2023-000934,543.62,543.62,0.00
PED-2023-000935,1331.48,1331.48,0.00
PED-2023-000936,1295.72,1295.72,0.00
PED-2023-000937,896.66,896.66,0.00
PED-2023-000938,1807.82,1807.82,0.00
PED-2023-000939,986.80,986.80,0.00
PED-2023-000940,1323.68,1323.68,0.00
PED-2023-000941,2358.14,2358.14,0.00
PED-2023-000942,740.90,740.90,0.00
PED-2023-000943,1824.68,1824.68,0.00
PED-2023-000944,1821.80,1821.80,0.00
PED-2023-000945,1192.58,1192.58,0.00
PED-2023-000946,2399.66,2399.66,0.00
PED-2023-000947,1348.48,1348.48,0.00
PED-2023-000948,1718.24,1718.24,0.00
PED-2023-000949,3048.62,3048.62,0.00
PED-2023-000950,938.18,938.18,0.00
PED-2023-000951,2317.88,2317.88,0.00
PED-2023-000952,2347.88,2347.88,0.00
PED-2023-000953,1488.50,1488.50,0.00
PED-2023-000954,1883.05,1883.05,0.00
PED-2023-000955,1127.93,1127.93,0.00
PED-2023-000956,1157.67,1157.67,0.00
PED-2023-000957,2186.38,2186.38,0.00
PED-2023-000958,543.15,543.15,0.00
PED-2023-000959,1718.80,1718.80,0.00
PED-2023-000960,1192.02,1192.02,0.00
PED-2023-000961,610.29,610.29,0.00
PED-2023-000962,1314.44,1314.44,0.00
PED-2023-000963,1355.54,1355.54,0.00
PED-2023-000964,1023.76,1023.76,0.00
PED-2023-000965,1042.98,1042.98,0.00
PED-2023-000966,341.71,341.71,0.00
PED-2023-000967,963.12,963.12,0.00
PED-2023-000968,945.00,945.00,0.00
PED-2023-000969,699.38,699.38,0.00
PED-2023-000970,1413.26,1413.26,0.00
PED-2023-000971,745.68,745.68,0.00
PED-2023-000972,1060.64,1060.64,0.00
PED-2023-000973,1897.82,1897.82,0.00
PED-2023-000974,609.38,609.38,0.00
PED-2023-000975,1495.88,1495.88,0.00
PED-2023-000976,1471.08,1471.08,0.00
PED-2023-000977,995.30,995.30,0.00
PED-2023-000978,2005.10,2005.10,0.00
PED-2023-000979,1107.36,1107.36,0.00
PED-2023-000980,1455.20,1455.20,0.00
PED-2023-000981,2588.30,2588.30,0.00
PED-2023-000982,806.66,806.66,0.00
PED-2023-000983,1989.08,1989.08,0.00
PED-2023-000984,1997.16,1997.16,0.00
PED-2023-000985,1291.22,1291.22,0.00
PED-2023-000986,2596.94,2596.94,0.00
PED-2023-000987,1469.04,1469.04,0.00
PED-2023-000988,1458.20,1458.20,0.00
PED-2023-000989,2920.63,2920.63,0.00
PED-2023-000990,871.33,871.33,0.00
PED-2023-000991,1347.64,1347.64,0.00
PED-2023-000992,2050.96,2050.96,0.00
PED-2023-000993,788.08,788.08,0.00
PED-2023-000994,1926.97,1926.97,0.00
PED-2023-000995,1227.13,1227.13,0.00
PED-2023-000996,1268.37,1268.37,0.00
PED-2023-000997,1367.13,1367.13,0.00
PED-2023-000998,349.14,349.14,0.00
PED-2023-000999,1175.21,1175.21,0.00
PED-2023-001000,1333.00,1333.00,0.00
PED-2023-001001,808.98,808.98,0.00
PED-2023-001002,1785.90,1785.90,0.00
PED-2023-001003,504.56,504.56,0.00
PED-2023-001004,797.60,797.60,0.00
PED-2023-001005,1437.50,1437.50,0.00
PED-2023-001006,477.86,477.86,0.00
PED-2023-001007,1167.08,1167.08,0.00
PED-2023-001008,1120.36,1120.36,0.00
PED-2023-001009,798.02,798.02,0.00
PED-2023-001010,1610.54,1610.54,0.00
PED-2023-001011,866.24,866.24,0.00
PED-2023-001012,1192.16,1192.16,0.00
PED-2023-001013,2127.98,2127.98,0.00
PED-2023-001014,675.14,675.14,0.00
PED-2023-001015,1660.28,1660.28,0.00
PED-2023-001016,1646.44,1646.44,0.00
PED-2023-001017,1093.94,1093.94,0.00
PED-2023-001018,2202.38,2202.38,0.00
PED-2023-001019,1227.92,1227.92,0.00
PED-2023-001020,1586.72,1586.72,0.00
PED-2023-001021,2433.12,2433.12,0.00
PED-2023-001022,783.22,783.22,0.00
PED-2023-001023,1699.80,1699.80,0.00
PED-2023-001024,1990.37,1990.37,0.00
PED-2023-001025,1195.01,1195.01,0.00
PED-2023-001026,2347.96,2347.96,0.00
PED-2023-001027,1280.50,1280.50,0.00
PED-2023-001028,1562.30,1562.30,0.00
PED-2023-001029,2083.36,2083.36,0.00
PED-2023-001030,490.46,490.46,0.00
PED-2023-001031,1486.29,1486.29,0.00
PED-2023-001032,2201.72,2201.72,0.00
PED-2023-001033,865.86,865.86,0.00
PED-2023-001034,1391.34,1391.34,0.00
PED-2023-001035,1490.96,1490.96,0.00
PED-2023-001036,994.88,994.88,0.00
PED-2023-001037,1897.82,1897.82,0.00
PED-2023-001038,499.78,499.78,0.00
PED-2023-001039,1452.04,1452.04,0.00
PED-2023-001040,769.64,769.64,0.00
PED-2023-001041,600.74,600.74,0.00
PED-2023-001042,1215.98,1215.98,0.00
PED-2023-001043,625.12,625.12,0.00
PED-2023-001044,929.12,929.12,0.00
PED-2023-001045,1667.66,1667.66,0.00
PED-2023-001046,543.62,543.62,0.00
PED-2023-001047,1331.48,1331.48,0.00
PED-2023-001048,1295.72,1295.72,0.00
PED-2023-001049,896.66,896.66,0.00
PED-2023-001050,1807.82,1807.82,0.00
PED-2023-001051,986.80,986.80,0.00
PED-2023-001052,1323.68,1323.68,0.00
PED-2023-001053,2358.14,2358.14,0.00
PED-2023-001054,679.34,679.34,0.00
PED-2023-001055,1559.86,1559.86,0.00
PED-2023-001056,1577.76,1577.76,0.00
PED-2023-001057,1062.77,1062.77,0.00
PED-2023-001058,1895.42,1895.42,0.00
PED-2023-001059,1243.53,1243.53,0.00
PED-2023-001060,1470.75,1470.75,0.00
PED-2023-001061,2562.81,2562.81,0.00
PED-2023-001062,841.84,841.84,0.00
PED-2023-001063,1830.21,1830.21,0.00
PED-2023-001064,2151.59,2151.59,0.00
PED-2023-001065,1278.85,1278.85,0.00
PED-2023-001066,1655.26,1655.26,0.00
PED-2023-001067,1115.92,1115.92,0.00
PED-2023-001068,1345.60,1345.60,0.00
PED-2023-001069,2511.58,2511.58,0.00
PED-2023-001070,675.14,675.14,0.00
PED-2023-001071,1890.44,1890.44,0.00
PED-2023-001072,1493.00,1493.00,0.00
PED-2023-001073,710.34,710.34,0.00
PED-2023-001074,1588.62,1588.62,0.00
PED-2023-001075,1611.52,1611.52,0.00
PED-2023-001076,1126.40,1126.40,0.00
PED-2023-001077,1207.34,1207.34,0.00
PED-2023-001078,412.10,412.10,0.00
PED-2023-001079,1002.68,1002.68,0.00
PED-2023-001080,945.00,945.00,0.00
PED-2023-001081,699.38,699.38,0.00
PED-2023-001082,1413.26,1413.26,0.00
PED-2023-001083,745.68,745.68,0.00
PED-2023-001084,1060.64,1060.64,0.00
PED-2023-001085,1897.82,1897.82,0.00
PED-2023-001086,609.38,609.38,0.00
PED-2023-001087,1495.88,1495.88,0.00
PED-2023-001088,1200.17,1200.17,0.00
PED-2023-001089,879.71,879.71,0.00
PED-2023-001090,1712.26,1712.26,0.00
PED-2023-001091,965.23,965.23,0.00
PED-2023-001092,1292.41,1292.41,0.00
PED-2023-001093,2045.02,2045.02,0.00
PED-2023-001094,710.19,710.19,0.00
PED-2023-001095,1698.46,1698.46,0.00
PED-2023-001096,1730.10,1730.10,0.00
PED-2023-001097,1149.88,1149.88,0.00
PED-2023-001098,2052.13,2052.13,0.00
PED-2023-001099,1355.40,1355.40,0.00
PED-2023-001100,1625.06,1625.06,0.00
PED-2023-001101,3278.78,3278.78,0.00
PED-2023-001102,1003.94,1003.94,0.00
PED-2023-001103,1561.64,1561.64,0.00
PED-2023-001104,2369.80,2369.80,0.00
PED-2023-001105,973.38,973.38,0.00
PED-2023-001106,2114.70,2114.70,0.00
PED-2023-001107,1523.84,1523.84,0.00
PED-2023-001108,1477.12,1477.12,0.00
PED-2023-001109,1667.66,1667.66,0.00
PED-2023-001110,434.02,434.02,0.00
PED-2023-001111,1287.64,1287.64,0.00
PED-2023-001112,1668.36,1668.36,0.00
PED-2023-001113,808.98,808.98,0.00
PED-2023-001114,1785.90,1785.90,0.00
PED-2023-001115,504.56,504.56,0.00
PED-2023-001116,797.60,797.60,0.00
PED-2023-001117,1437.50,1437.50,0.00
PED-2023-001118,477.86,477.86,0.00
PED-2023-001119,1167.08,1167.08,0.00
PED-2023-001120,1120.36,1120.36,0.00
PED-2023-001121,676.84,676.84,0.00
PED-2023-001122,1429.56,1429.56,0.00
PED-2023-001123,711.09,711.09,0.00
PED-2023-001124,1055.54,1055.54,0.00
PED-2023-001125,1816.76,1816.76,0.00
PED-2023-001126,560.89,560.89,0.00
PED-2023-001127,1472.23,1472.23,0.00
PED-2023-001128,1343.72,1343.72,0.00
PED-2023-001129,967.39,967.39,0.00
PED-2023-001130,1878.30,1878.30,0.00
PED-2023-001131,1071.03,1071.03,0.00
PED-2023-001132,1408.06,1408.06,0.00
PED-2023-001133,2228.03,2228.03,0.00
PED-2023-001134,872.42,872.42,0.00
PED-2023-001135,2153.48,2153.48,0.00
PED-2023-001136,2172.52,2172.52,0.00
PED-2023-001137,1389.86,1389.86,0.00
PED-2023-001138,2794.22,2794.22,0.00
PED-2023-001139,1589.60,1589.60,0.00
PED-2023-001140,1981.28,1981.28,0.00
PED-2023-001141,2281.42,2281.42,0.00
PED-2023-001142,609.38,609.38,0.00
PED-2023-001143,1726.04,1726.04,0.00
PED-2023-001144,2545.16,2545.16,0.00
PED-2023-001145,1072.02,1072.02,0.00
PED-2023-001146,1391.34,1391.34,0.00
PED-2023-001147,1490.96,1490.96,0.00
PED-2023-001148,994.88,994.88,0.00
PED-2023-001149,1897.82,1897.82,0.00
PED-2023-001150,499.78,499.78,0.00
PED-2023-001151,1452.04,1452.04,0.00
PED-2023-001152,769.64,769.64,0.00
PED-2023-001153,600.74,600.74,0.00
PED-2023-001154,1124.07,1124.07,0.00
PED-2023-001155,526.79,526.79,0.00
PED-2023-001156,775.16,775.16,0.00
PED-2023-001157,1481.16,1481.16,0.00
PED-2023-001158,424.78,424.78,0.00
PED-2023-001159,1179.54,1179.54,0.00
PED-2023-001160,1020.51,1020.51,0.00
PED-2023-001161,747.83,747.83,0.00
PED-2023-001162,1602.14,1602.14,0.00
PED-2023-001163,810.78,810.78,0.00
PED-2023-001164,1172.81,1172.81,0.00
PED-2023-001165,2010.20,2010.20,0.00
PED-2023-001166,615.71,615.71,0.00
PED-2023-001167,1730.32,1730.32,0.00
PED-2023-001168,1821.80,1821.80,0.00
PED-2023-001169,1192.58,1192.58,0.00
PED-2023-001170,2399.66,2399.66,0.00
PED-2023-001171,1348.48,1348.48,0.00
PED-2023-001172,1718.24,1718.24,0.00
PED-2023-001173,3048.62,3048.62,0.00
PED-2023-001174,938.18,938.18,0.00
PED-2023-001175,2317.88,2317.88,0.00
PED-2023-001176,2347.88,2347.88,0.00
PED-2023-001177,1488.50,1488.50,0.00
PED-2023-001178,1917.42,1917.42,0.00
PED-2023-001179,1403.28,1403.28,0.00
PED-2023-001180,1345.60,1345.60,0.00
PED-2023-001181,2511.58,2511.58,0.00
PED-2023-001182,675.14,675.14,0.00
PED-2023-001183,1890.44,1890.44,0.00
PED-2023-001184,1493.00,1493.00,0.00
PED-2023-001185,710.34,710.34,0.00
PED-2023-001186,1588.62,1588.62,0.00
PED-2023-001187,1611.52,1611.52,0.00
PED-2023-001188,912.36,912.36,0.00
PED-2023-001189,1066.24,1066.24,0.00
PED-2023-001190,363.33,363.33,0.00
PED-2023-001191,836.35,836.35,0.00
PED-2023-001192,832.82,832.82,0.00
PED-2023-001193,548.02,548.02,0.00
PED-2023-001194,1251.80,1251.80,0.00
PED-2023-001195,625.99,625.99,0.00
PED-2023-001196,885.87,885.87,0.00
PED-2023-001197,1682.23,1682.23,0.00
PED-2023-001198,476.28,476.28,0.00
PED-2023-001199,1326.45,1326.45,0.00
PED-2023-001200,1164.23,1164.23,0.00
PED-2023-001201,995.30,995.30,0.00
PED-2023-001202,2005.10,2005.10,0.00
PED-2023-001203,1107.36,1107.36,0.00
PED-2023-001204,1455.20,1455.20,0.00
PED-2023-001205,2588.30,2588.30,0.00
PED-2023-001206,806.66,806.66,0.00
PED-2023-001207,1989.08,1989.08,0.00
PED-2023-001208,1997.16,1997.16,0.00
PED-2023-001209,1291.22,1291.22,0.00
PED-2023-001210,2596.94,2596.94,0.00
PED-2023-001211,1469.04,1469.04,0.00
PED-2023-001212,1849.76,1849.76,0.00
PED-2023-001213,3278.78,3278.78,0.00
PED-2023-001214,1003.94,1003.94,0.00
PED-2023-001215,1561.64,1561.64,0.00
PED-2023-001216,2369.80,2369.80,0.00
PED-2023-001217,973.38,973.38,0.00
PED-2023-001218,2114.70,2114.70,0.00
PED-2023-001219,1523.84,1523.84,0.00
PED-2023-001220,1477.12,1477.12,0.00
PED-2023-001221,1543.69,1543.69,0.00
PED-2023-001222,370.56,370.56,0.00
PED-2023-001223,1047.69,1047.69,0.00
PED-2023-001224,1560.79,1560.79,0.00
PED-2023-001225,685.91,685.91,0.00
PED-2023-001226,1539.09,1539.09,0.00
PED-2023-001227,417.41,417.41,0.00
PED-2023-001228,625.21,625.21,0.00
PED-2023-001229,1272.28,1272.28,0.00
PED-2023-001230,419.77,419.77,0.00
PED-2023-001231,975.01,975.01,0.00
PED-2023-001232,983.50,983.50,0.00
PED-2023-001233,625.85,625.85,0.00
PED-2023-001234,1610.54,1610.54,0.00
PED-2023-001235,866.24,866.24,0.00
PED-2023-001236,1192.16,1192.16,0.00
PED-2023-001237,2127.98,2127.98,0.00
PED-2023-001238,675.14,675.14,0.00
PED-2023-001239,1660.28,1660.28,0.00
PED-2023-001240,1646.44,1646.44,0.00
PED-2023-001241,1093.94,1093.94,0.00
PED-2023-001242,2202.38,2202.38,0.00
PED-2023-001243,1227.92,1227.92,0.00
PED-2023-001244,1586.72,1586.72,0.00
PED-2023-001245,2818.46,2818.46,0.00
PED-2023-001246,872.42,872.42,0.00
PED-2023-001247,2153.48,2153.48,0.00
PED-2023-001248,2172.52,2172.52,0.00
PED-2023-001249,1389.86,1389.86,0.00
PED-2023-001250,2794.22,2794.22,0.00
PED-2023-001251,1589.60,1589.60,0.00
PED-2023-001252,1981.28,1981.28,0.00
PED-2023-001253,2281.42,2281.42,0.00
PED-2023-001254,592.19,592.19,0.00
PED-2023-001255,1378.46,1378.46,0.00
PED-2023-001256,2216.73,2216.73,0.00
PED-2023-001257,946.03,946.03,0.00
PED-2023-001258,1137.00,1137.00,0.00
PED-2023-001259,1403.56,1403.56,0.00
PED-2023-001260,837.80,837.80,0.00
PED-2023-001261,1640.57,1640.57,0.00
PED-2023-001262,429.18,429.18,0.00
PED-2023-001263,1178.10,1178.10,0.00
PED-2023-001264,701.54,701.54,0.00
PED-2023-001265,524.23,524.23,0.00
PED-2023-001266,1015.25,1015.25,0.00
PED-2023-001267,535.04,535.04,0.00
PED-2023-001268,929.12,929.12,0.00
PED-2023-001269,1667.66,1667.66,0.00
PED-2023-001270,543.62,543.62,0.00
PED-2023-001271,1331.48,1331.48,0.00
PED-2023-001272,1295.72,1295.72,0.00
PED-2023-001273,896.66,896.66,0.00
PED-2023-001274,1807.82,1807.82,0.00
PED-2023-001275,986.80,986.80,0.00
PED-2023-001276,1323.68,1323.68,0.00
PED-2023-001277,2358.14,2358.14,0.00
PED-2023-001278,740.90,740.90,0.00
PED-2023-001279,1824.68,1824.68,0.00
PED-2023-001280,1821.80,1821.80,0.00
PED-2023-001281,1192.58,1192.58,0.00
PED-2023-001282,2399.66,2399.66,0.00
PED-2023-001283,1348.48,1348.48,0.00
PED-2023-001284,1718.24,1718.24,0.00
PED-2023-001285,3048.62,3048.62,0.00
PED-2023-001286,938.18,938.18,0.00
PED-2023-001287,2317.88,2317.88,0.00
PED-2023-001288,1918.05,1918.05,0.00
PED-2023-001289,1318.11,1318.11,0.00
PED-2023-001290,1522.09,1522.09,0.00
PED-2023-001291,1248.53,1248.53,0.00
PED-2023-001292,1180.10,1180.10,0.00
PED-2023-001293,2039.54,2039.54,0.00
PED-2023-001294,609.37,609.37,0.00
PED-2023-001295,1517.06,1517.06,0.00
PED-2023-001296,1325.70,1325.70,0.00
PED-2023-001297,595.83,595.83,0.00
PED-2023-001298,1293.71,1293.71,0.00
PED-2023-001299,1515.42,1515.42,0.00
PED-2023-001300,967.46,967.46,0.00
PED-2023-001301,1207.34,1207.34,0.00
PED-2023-001302,412.10,412.10,0.00
PED-2023-001303,1002.68,1002.68,0.00
PED-2023-001304,945.00,945.00,0.00
PED-2023-001305,699.38,699.38,0.00
PED-2023-001306,1413.26,1413.26,0.00
PED-2023-001307,745.68,745.68,0.00
PED-2023-001308,1060.64,1060.64,0.00
PED-2023-001309,1897.82,1897.82,0.00
PED-2023-001310,609.38,609.38,0.00
PED-2023-001311,1495.88,1495.88,0.00
PED-2023-001312,1471.08,1471.08,0.00
PED-2023-001313,995.30,995.30,0.00
PED-2023-001314,2005.10,2005.10,0.00
PED-2023-001315,1107.36,1107.36,0.00
PED-2023-001316,1455.20,1455.20,0.00
PED-2023-001317,2588.30,2588.30,0.00
PED-2023-001318,806.66,806.66,0.00
PED-2023-001319,1989.08,1989.08,0.00
PED-2023-001320,1997.16,1997.16,0.00
PED-2023-001321,1101.54,1101.54,0.00
PED-2023-001322,2292.66,2292.66,0.00
PED-2023-001323,1209.77,1209.77,0.00
PED-2023-001324,1641.90,1641.90,0.00
PED-2023-001325,2783.98,2783.98,0.00
PED-2023-001326,834.89,834.89,0.00
PED-2023-001327,1364.31,1364.31,0.00
PED-2023-001328,1946.52,1946.52,0.00
PED-2023-001329,884.11,884.11,0.00
PED-2023-001330,1688.13,1688.13,0.00
PED-2023-001331,1354.35,1354.35,0.00
PED-2023-001332,1295.70,1295.70,0.00
PED-2023-001333,1363.30,1363.30,0.00
PED-2023-001334,434.02,434.02,0.00
PED-2023-001335,1287.64,1287.64,0.00
PED-2023-001336,1668.36,1668.36,0.00
PED-2023-001337,808.98,808.98,0.00
PED-2023-001338,1785.90,1785.90,0.00
PED-2023-001339,504.56,504.56,0.00
PED-2023-001340,797.60,797.60,0.00
PED-2023-001341,1437.50,1437.50,0.00
PED-2023-001342,477.86,477.86,0.00
PED-2023-001343,1167.08,1167.08,0.00
PED-2023-001344,1120.36,1120.36,0.00
PED-2023-001345,798.02,798.02,0.00
PED-2023-001346,1610.54,1610.54,0.00
PED-2023-001347,866.24,866.24,0.00
PED-2023-001348,1192.16,1192.16,0.00
PED-2023-001349,2127.98,2127.98,0.00
PED-2023-001350,675.14,675.14,0.00
PED-2023-001351,1660.28,1660.28,0.00
PED-2023-001352,1646.44,1646.44,0.00
PED-2023-001353,1093.94,1093.94,0.00
PED-2023-001354,2052.93,2052.93,0.00
PED-2023-001355,1022.73,1022.73,0.00
PED-2023-001356,1328.64,1328.64,0.00
PED-2023-001357,2486.74,2486.74,0.00
PED-2023-001358,682.34,682.34,0.00
PED-2023-001359,1913.86,1913.86,0.00
PED-2023-001360,1708.25,1708.25,0.00
PED-2023-001361,1161.57,1161.57,0.00
PED-2023-001362,2465.24,2465.24,0.00
PED-2023-001363,1309.46,1309.46,0.00
PED-2023-001364,1759.17,1759.17,0.00
PED-2023-001365,1811.26,1811.26,0.00
PED-2023-001366,521.46,521.46,0.00
PED-2023-001367,1576.88,1576.88,0.00
PED-2023-001368,2545.16,2545.16,0.00
PED-2023-001369,1072.02,1072.02,0.00
PED-2023-001370,1391.34,1391.34,0.00
PED-2023-001371,1490.96,1490.96,0.00
PED-2023-001372,994.88,994.88,0.00
PED-2023-001373,1897.82,1897.82,0.00
PED-2023-001374,499.78,499.78,0.00
PED-2023-001375,1452.04,1452.04,0.00
PED-2023-001376,769.64,769.64,0.00
PED-2023-001377,600.74,600.74,0.00
PED-2023-001378,1215.98,1215.98,0.00
PED-2023-001379,625.12,625.12,0.00
PED-2023-001380,929.12,929.12,0.00
PED-2023-001381,1667.66,1667.66,0.00
PED-2023-001382,543.62,543.62,0.00
PED-2023-001383,1331.48,1331.48,0.00
PED-2023-001384,1295.72,1295.72,0.00
PED-2023-001385,896.66,896.66,0.00
PED-2023-001386,1807.82,1807.82,0.00
PED-2023-001387,986.80,986.80,0.00
PED-2023-001388,1041.70,1041.70,0.00
PED-2023-001389,2096.48,2096.48,0.00
PED-2023-001390,645.55,645.55,0.00
PED-2023-001391,1529.57,1529.57,0.00
PED-2023-001392,1586.32,1586.32,0.00
PED-2023-001393,937.10,937.10,0.00
PED-2023-001394,2134.08,2134.08,0.00
PED-2023-001395,1121.93,1121.93,0.00
PED-2023-001396,1439.35,1439.35,0.00
PED-2023-001397,2687.81,2687.81,0.00
PED-2023-001398,733.84,733.84,0.00
PED-2023-001399,2060.77,2060.77,0.00
PED-2023-001400,1854.71,1854.71,0.00
PED-2023-001401,1488.50,1488.50,0.00
PED-2023-001402,1917.42,1917.42,0.00
PED-2023-001403,1403.28,1403.28,0.00
PED-2023-001404,1345.60,1345.60,0.00
PED-2023-001405,2511.58,2511.58,0.00
PED-2023-001406,675.14,675.14,0.00
PED-2023-001407,1890.44,1890.44,0.00
PED-2023-001408,1493.00,1493.00,0.00
PED-2023-001409,710.34,710.34,0.00
PED-2023-001410,1588.62,1588.62,0.00
PED-2023-001411,1611.52,1611.52,0.00
PED-2023-001412,1126.40,1126.40,0.00
PED-2023-001413,1207.34,1207.34,0.00
PED-2023-001414,412.10,412.10,0.00
PED-2023-001415,1002.68,1002.68,0.00
PED-2023-001416,945.00,945.00,0.00
PED-2023-001417,699.38,699.38,0.00
PED-2023-001418,1413.26,1413.26,0.00
PED-2023-001419,745.68,745.68,0.00
PED-2023-001420,1060.64,1060.64,0.00
PED-2023-001421,1628.63,1628.63,0.00
PED-2023-001422,548.66,548.66,0.00
PED-2023-001423,1178.09,1178.09,0.00
PED-2023-001424,1346.03,1346.03,0.00
PED-2023-001425,859.63,859.63,0.00
PED-2023-001426,1681.55,1681.55,0.00
PED-2023-001427,896.91,896.91,0.00
PED-2023-001428,1145.81,1145.81,0.00
PED-2023-001429,2302.52,2302.52,0.00
PED-2023-001430,701.99,701.99,0.00
PED-2023-001431,1668.23,1668.23,0.00
PED-2023-001432,1737.00,1737.00,0.00
PED-2023-001433,1014.93,1014.93,0.00
PED-2023-001434,2596.94,2596.94,0.00
PED-2023-001435,1469.04,1469.04,0.00
PED-2023-001436,1849.76,1849.76,0.00
PED-2023-001437,3278.78,3278.78,0.00
PED-2023-001438,1003.94,1003.94,0.00
PED-2023-001439,1561.64,1561.64,0.00
PED-2023-001440,2369.80,2369.80,0.00
PED-2023-001441,973.38,973.38,0.00
PED-2023-001442,2114.70,2114.70,0.00
PED-2023-001443,1523.84,1523.84,0.00
PED-2023-001444,1477.12,1477.12,0.00
PED-2023-001445,1667.66,1667.66,0.00
PED-2023-001446,434.02,434.02,0.00
PED-2023-001447,1287.64,1287.64,0.00
PED-2023-001448,1668.36,1668.36,0.00
PED-2023-001449,808.98,808.98,0.00
PED-2023-001450,1785.90,1785.90,0.00
PED-2023-001451,504.56,504.56,0.00
PED-2023-001452,797.60,797.60,0.00
PED-2023-001453,1437.50,1437.50,0.00
PED-2023-001454,436.01,436.01,0.00
PED-2023-001455,1005.24,1005.24,0.00
PED-2023-001456,968.38,968.38,0.00
PED-2023-001457,714.22,714.22,0.00
PED-2023-001458,1268.49,1268.49,0.00
PED-2023-001459,796.44,796.44,0.00
PED-2023-001460,1025.74,1025.74,0.00
PED-2023-001461,1784.67,1784.67,0.00
PED-2023-001462,607.28,607.28,0.00
PED-2023-001463,1308.54,1308.54,0.00
PED-2023-001464,1507.10,1507.10,0.00
PED-2023-001465,943.45,943.45,0.00
PED-2023-001466,1848.21,1848.21,0.00
PED-2023-001467,1028.24,1028.24,0.00
PED-2023-001468,1586.72,1586.72,0.00
PED-2023-001469,2818.46,2818.46,0.00
PED-2023-001470,872.42,872.42,0.00
PED-2023-001471,2153.48,2153.48,0.00
PED-2023-001472,2172.52,2172.52,0.00
PED-2023-001473,1389.86,1389.86,0.00
PED-2023-001474,2794.22,2794.22,0.00
PED-2023-001475,1589.60,1589.60,0.00
PED-2023-001476,1981.28,1981.28,0.00
PED-2023-001477,2281.42,2281.42,0.00
PED-2023-001478,609.38,609.38,0.00
PED-2023-001479,1726.04,1726.04,0.00
PED-2023-001480,2545.16,2545.16,0.00
PED-2023-001481,1072.02,1072.02,0.00
