numero_pedido,data_pedido,cliente_id,canal_id,vendedor_id,status_logistico,status_devolucao,cidade_entrega,uf_entrega,valor_frete_cotado,data_faturamento,data_entrega,motivo_cancelamento
PED-2023-000195,2023-04-17T15:00:00+00,,1,,CANCELADO,NAO_APLICAVEL,Curitiba,PR,12.90,,,Cliente desistiu
PED-2023-000196,2023-05-06T15:00:00+00,,1,,CANCELADO,NAO_APLICAVEL,Curitiba,PR,12.90,,,Cliente desistiu
PED-2023-000197,2023-06-23T15:00:00+00,,1,,CANCELADO,NAO_APLICAVEL,Curitiba,PR,12.90,,,Cliente desistiu
PED-2023-000198,2023-07-12T15:00:00+00,,1,,CANCELADO,NAO_APLICAVEL,Curitiba,PR,12.90,,,Cliente desistiu
PED-2023-000199,2023-08-01T15:00:00+00,,1,,CANCELADO,NAO_APLICAVEL,Curitiba,PR,12.90,,,Cliente desistiu
PED-2023-000200,2023-09-18T15:00:00+00,,1,,CANCELADO,NAO_APLICAVEL,Curitiba,PR,12.90,,,Cliente desistiu
PED-2023-000201,2023-10-07T15:00:00+00,,1,,CANCELADO,NAO_APLICAVEL,Curitiba,PR,12.90,,,Cliente desistiu
PED-2023-000202,2023-11-24T15:00:00+00,,1,,CANCELADO,NAO_APLICAVEL,Curitiba,PR,12.90,,,Cliente desistiu
PED-2023-000203,2023-11-13T15:00:00+00,,1,,CANCELADO,NAO_APLICAVEL,Curitiba,PR,12.90,,,Cliente desistiu
PED-2023-000204,2023-12-02T15:00:00+00,,1,,CANCELADO,NAO_APLICAVEL,Curitiba,PR,12.90,,,Cliente desistiu
PED-2023-000205,2023-01-19T15:00:00+00,,1,,CANCELADO,NAO_APLICAVEL,Curitiba,PR,12.90,,,Cliente desistiu
PED-2023-000206,2023-02-08T15:00:00+00,,1,,CANCELADO,NAO_APLICAVEL,Curitiba,PR,12.90,,,Cliente desistiu
PED-2023-000207,2023-03-25T15:00:00+00,,1,,CANCELADO,NAO_APLICAVEL,Curitiba,PR,12.90,,,Cliente desistiu
PED-2023-000208,2023-04-14T15:00:00+00,,1,,CANCELADO,NAO_APLICAVEL,Curitiba,PR,12.90,,,Cliente desistiu
PED-2023-000209,2023-05-03T15:00:00+00,,1,,CANCELADO,NAO_APLICAVEL,Curitiba,PR,12.90,,,Cliente desistiu
PED-2023-000210,2023-06-20T15:00:00+00,,1,,CANCELADO,NAO_APLICAVEL,Curitiba,PR,12.90,,,Cliente desistiu
PED-2023-000211,2023-07-09T15:00:00+00,,1,,CANCELADO,NAO_APLICAVEL,Curitiba,PR,12.90,,,Cliente desistiu
PED-2023-000212,2023-08-26T15:00:00+00,,1,,CANCELADO,NAO_APLICAVEL,Curitiba,PR,12.90,,,Cliente desistiu
PED-2023-000213,2023-09-15T15:00:00+00,,1,,CANCELADO,NAO_APLICAVEL,Curitiba,PR,12.90,,,Cliente desistiu
PED-2023-000214,2023-10-04T15:00:00+00,,1,,CANCELADO,NAO_APLICAVEL,Curitiba,PR,12.90,,,Cliente desistiu
PED-2023-000215,2023-11-21T15:00:00+00,,1,,CANCELADO,NAO_APLICAVEL,Curitiba,PR,12.90,,,Cliente desistiu
PED-2023-000216,2023-11-10T15:00:00+00,,1,,CANCELADO,NAO_APLICAVEL,Curitiba,PR,12.90,,,Cliente desistiu
PED-2023-000217,2023-12-27T15:00:00+00,,1,,CANCELADO,NAO_APLICAVEL,Curitiba,PR,12.90,,,Cliente desistiu
PED-2023-000218,2023-01-16T15:00:00+00,,1,,CANCELADO,NAO_APLICAVEL,Curitiba,PR,12.90,,,Cliente desistiu
PED-2023-000219,2023-02-05T15:00:00+00,,1,,CANCELADO,NAO_APLICAVEL,Curitiba,PR,12.90,,,Cliente desistiu
PED-2023-000220,2023-03-22T15:00:00+00,,1,,CANCELADO,NAO_APLICAVEL,Curitiba,PR,12.90,,,Cliente desistiu
PED-2023-000221,2023-04-11T15:00:00+00,,1,,CANCELADO,NAO_APLICAVEL,Curitiba,PR,12.90,,,Cliente desistiu
PED-2023-000222,2023-05-28T15:00:00+00,,1,,CANCELADO,NAO_APLICAVEL,Curitiba,PR,12.90,,,Cliente desistiu
PED-2023-000223,2023-06-17T15:00:00+00,,1,,CANCELADO,NAO_APLICAVEL,Curitiba,PR,12.90,,,Cliente desistiu
PED-2023-000224,2023-07-06T15:00:00+00,,1,,CANCELADO,NAO_APLICAVEL,Curitiba,PR,12.90,,,Cliente desistiu
PED-2023-000225,2023-08-23T15:00:00+00,,1,,CANCELADO,NAO_APLICAVEL,Curitiba,PR,12.90,,,Cliente desistiu
PED-2023-000226,2023-09-12T15:00:00+00,,1,,CANCELADO,NAO_APLICAVEL,Curitiba,PR,12.90,,,Cliente desistiu
PED-2023-000227,2023-10-01T15:00:00+00,,1,,CANCELADO,NAO_APLICAVEL,Curitiba,PR,12.90,,,Cliente desistiu
PED-2023-000228,2023-11-18T15:00:00+00,,1,,CANCELADO,NAO_APLICAVEL,Curitiba,PR,12.90,,,Cliente desistiu
PED-2023-000229,2023-11-07T15:00:00+00,,1,,CANCELADO,NAO_APLICAVEL,Curitiba,PR,12.90,,,Cliente desistiu
PED-2023-000230,2023-12-24T15:00:00+00,,1,,CANCELADO,NAO_APLICAVEL,Curitiba,PR,12.90,,,Cliente desistiu
PED-2023-000231,2023-01-13T15:00:00+00,,1,,CANCELADO,NAO_APLICAVEL,Curitiba,PR,12.90,,,Cliente desistiu
PED-2023-000232,2023-02-02T15:00:00+00,,1,,CANCELADO,NAO_APLICAVEL,Curitiba,PR,12.90,,,Cliente desistiu
PED-2023-000233,2023-03-19T15:00:00+00,,1,,CANCELADO,NAO_APLICAVEL,Curitiba,PR,12.90,,,Cliente desistiu
PED-2023-000234,2023-04-08T15:00:00+00,,1,,CANCELADO,NAO_APLICAVEL,Curitiba,PR,12.90,,,Cliente desistiu
PED-2023-000235,2023-05-25T15:00:00+00,,1,,CANCELADO,NAO_APLICAVEL,Curitiba,PR,12.90,,,Cliente desistiu
PED-2023-000236,2023-06-14T15:00:00+00,,1,,CANCELADO,NAO_APLICAVEL,Curitiba,PR,12.90,,,Cliente desistiu
PED-2023-000237,2023-07-03T15:00:00+00,,1,,CANCELADO,NAO_APLICAVEL,Curitiba,PR,12.90,,,Cliente desistiu
PED-2023-000238,2023-08-20T15:00:00+00,,1,,CANCELADO,NAO_APLICAVEL,Curitiba,PR,12.90,,,Cliente desistiu
PED-2023-000239,2023-09-09T15:00:00+00,,1,,CANCELADO,NAO_APLICAVEL,Curitiba,PR,12.90,,,Cliente desistiu
PED-2023-000240,2023-10-26T15:00:00+00,,1,,CANCELADO,NAO_APLICAVEL,Curitiba,PR,12.90,,,Cliente desistiu
PED-2023-000241,2023-11-15T15:00:00+00,,1,,CANCELADO,NAO_APLICAVEL,Curitiba,PR,12.90,,,Cliente desistiu
PED-2023-000242,2023-11-04T15:00:00+00,,1,,CANCELADO,NAO_APLICAVEL,Curitiba,PR,12.90,,,Cliente desistiu
PED-2023-000243,2023-12-21T15:00:00+00,,1,,CANCELADO,NAO_APLICAVEL,Curitiba,PR,12.90,,,Cliente desistiu
PED-2023-000244,2023-01-10T15:00:00+00,,1,,CANCELADO,NAO_APLICAVEL,Curitiba,PR,12.90,,,Cliente desistiu
PED-2023-000245,2023-02-27T15:00:00+00,,1,,CANCELADO,NAO_APLICAVEL,Curitiba,PR,12.90,,,Cliente desistiu
PED-2023-000246,2023-03-16T15:00:00+00,,1,,CANCELADO,NAO_APLICAVEL,Curitiba,PR,12.90,,,Cliente desistiu
PED-2023-000247,2023-04-05T15:00:00+00,,1,,CANCELADO,NAO_APLICAVEL,Curitiba,PR,12.90,,,Cliente desistiu
PED-2023-000248,2023-05-22T15:00:00+00,,1,,CANCELADO,NAO_APLICAVEL,Curitiba,PR,12.90,,,Cliente desistiu
PED-2023-000249,2023-06-11T15:00:00+00,,1,,CANCELADO,NAO_APLICAVEL,Curitiba,PR,12.90,,,Cliente desistiu
PED-2023-000250,2023-07-28T15:00:00+00,,1,,CANCELADO,NAO_APLICAVEL,Curitiba,PR,12.90,,,Cliente desistiu
PED-2023-000251,2023-08-17T15:00:00+00,,1,,CANCELADO,NAO_APLICAVEL,Curitiba,PR,12.90,,,Cliente desistiu
PED-2023-000252,2023-09-06T15:00:00+00,,1,,CANCELADO,NAO_APLICAVEL,Curitiba,PR,12.90,,,Cliente desistiu
PED-2023-000253,2023-10-23T15:00:00+00,,1,,CANCELADO,NAO_APLICAVEL,Curitiba,PR,12.90,,,Cliente desistiu
PED-2023-000254,2023-11-12T15:00:00+00,,1,,CANCELADO,NAO_APLICAVEL,Curitiba,PR,12.90,,,Cliente desistiu
PED-2023-000255,2023-11-01T15:00:00+00,,1,,CANCELADO,NAO_APLICAVEL,Curitiba,PR,12.90,,,Cliente desistiu
PED-2023-000256,2023-12-18T15:00:00+00,,1,,CANCELADO,NAO_APLICAVEL,Curitiba,PR,12.90,,,Cliente desistiu
PED-2023-000257,2023-01-07T15:00:00+00,,1,,CANCELADO,NAO_APLICAVEL,Curitiba,PR,12.90,,,Cliente desistiu
PED-2023-000258,2023-02-24T15:00:00+00,,1,,CANCELADO,NAO_APLICAVEL,Curitiba,PR,12.90,,,Cliente desistiu
PED-2023-000259,2023-03-13T15:00:00+00,,1,,CANCELADO,NAO_APLICAVEL,Curitiba,PR,12.90,,,Cliente desistiu
PED-2023-000260,2023-04-02T15:00:00+00,,1,,CANCELADO,NAO_APLICAVEL,Curitiba,PR,12.90,,,Cliente desistiu
PED-2023-000261,2023-05-19T15:00:00+00,,1,,CANCELADO,NAO_APLICAVEL,Curitiba,PR,12.90,,,Cliente desistiu
PED-2023-000262,2023-06-08T15:00:00+00,,1,,CANCELADO,NAO_APLICAVEL,Curitiba,PR,12.90,,,Cliente desistiu
PED-2023-000263,2023-07-25T15:00:00+00,,1,,CANCELADO,NAO_APLICAVEL,Curitiba,PR,12.90,,,Cliente desistiu
PED-2023-000264,2023-08-14T15:00:00+00,,1,,CANCELADO,NAO_APLICAVEL,Curitiba,PR,12.90,,,Cliente desistiu
PED-2023-000265,2023-09-03T15:00:00+00,,1,,CANCELADO,NAO_APLICAVEL,Curitiba,PR,12.90,,,Cliente desistiu
PED-2023-000266,2023-10-20T15:00:00+00,,1,,CANCELADO,NAO_APLICAVEL,Curitiba,PR,12.90,,,Cliente desistiu
PED-2023-000267,2023-11-09T15:00:00+00,,1,,CANCELADO,NAO_APLICAVEL,Curitiba,PR,12.90,,,Cliente desistiu
PED-2023-000268,2023-11-26T15:00:00+00,,1,,CANCELADO,NAO_APLICAVEL,Curitiba,PR,12.90,,,Cliente desistiu
PED-2023-000269,2023-12-15T15:00:00+00,,1,,CANCELADO,NAO_APLICAVEL,Curitiba,PR,12.90,,,Cliente desistiu
PED-2023-000270,2023-01-04T15:00:00+00,,1,,CANCELADO,NAO_APLICAVEL,Curitiba,PR,12.90,,,Cliente desistiu
PED-2023-000271,2023-02-21T15:00:00+00,,1,,CANCELADO,NAO_APLICAVEL,Curitiba,PR,12.90,,,Cliente desistiu
PED-2023-000272,2023-03-10T15:00:00+00,,1,,CANCELADO,NAO_APLICAVEL,Curitiba,PR,12.90,,,Cliente desistiu
PED-2023-000273,2023-04-27T15:00:00+00,,1,,CANCELADO,NAO_APLICAVEL,Curitiba,PR,12.90,,,Cliente desistiu
PED-2023-000274,2023-05-16T15:00:00+00,,1,,CANCELADO,NAO_APLICAVEL,Curitiba,PR,12.90,,,Cliente desistiu
PED-2023-000275,2023-06-05T15:00:00+00,,1,,CANCELADO,NAO_APLICAVEL,Curitiba,PR,12.90,,,Cliente desistiu
PED-2023-000276,2023-07-22T15:00:00+00,,1,,CANCELADO,NAO_APLICAVEL,Curitiba,PR,12.90,,,Cliente desistiu
PED-2023-000277,2023-08-11T15:00:00+00,,1,,CANCELADO,NAO_APLICAVEL,Curitiba,PR,12.90,,,Cliente desistiu
PED-2023-000278,2023-09-28T15:00:00+00,,1,,CANCELADO,NAO_APLICAVEL,Curitiba,PR,12.90,,,Cliente desistiu
PED-2023-000279,2023-10-17T15:00:00+00,,1,,CANCELADO,NAO_APLICAVEL,Curitiba,PR,12.90,,,Cliente desistiu
PED-2023-000280,2023-11-06T15:00:00+00,,1,,CANCELADO,NAO_APLICAVEL,Curitiba,PR,12.90,,,Cliente desistiu
PED-2023-000281,2023-11-23T15:00:00+00,,1,,CANCELADO,NAO_APLICAVEL,Curitiba,PR,12.90,,,Cliente desistiu
PED-2023-000282,2023-12-12T15:00:00+00,,1,,CANCELADO,NAO_APLICAVEL,Curitiba,PR,12.90,,,Cliente desistiu
PED-2023-000283,2023-01-01T15:00:00+00,,1,,CANCELADO,NAO_APLICAVEL,Curitiba,PR,12.90,,,Cliente desistiu
PED-2023-000284,2023-02-18T15:00:00+00,,1,,CANCELADO,NAO_APLICAVEL,Curitiba,PR,12.90,,,Cliente desistiu
PED-2023-000285,2023-03-07T15:00:00+00,,1,,CANCELADO,NAO_APLICAVEL,Curitiba,PR,12.90,,,Cliente desistiu
PED-2023-000286,2023-04-24T15:00:00+00,,1,,CANCELADO,NAO_APLICAVEL,Curitiba,PR,12.90,,,Cliente desistiu
PED-2023-000287,2023-05-13T15:00:00+00,,1,,CANCELADO,NAO_APLICAVEL,Curitiba,PR,12.90,,,Cliente desistiu
PED-2023-000288,2023-06-02T15:00:00+00,,1,,CANCELADO,NAO_APLICAVEL,Curitiba,PR,12.90,,,Cliente desistiu
PED-2023-000289,2023-07-19T15:00:00+00,,1,,CANCELADO,NAO_APLICAVEL,Curitiba,PR,12.90,,,Cliente desistiu
PED-2023-000290,2023-08-08T15:00:00+00,,1,,CANCELADO,NAO_APLICAVEL,Curitiba,PR,12.90,,,Cliente desistiu
PED-2023-000291,2023-09-25T15:00:00+00,,1,,CANCELADO,NAO_APLICAVEL,Curitiba,PR,12.90,,,Cliente desistiu
PED-2023-000292,2023-10-14T15:00:00+00,,1,,CANCELADO,NAO_APLICAVEL,Curitiba,PR,12.90,,,Cliente desistiu
PED-2023-000293,2023-11-03T15:00:00+00,,1,,CANCELADO,NAO_APLICAVEL,Curitiba,PR,12.90,,,Cliente desistiu
PED-2023-000294,2023-11-20T15:00:00+00,,1,,CANCELADO,NAO_APLICAVEL,Curitiba,PR,12.90,,,Cliente desistiu
PED-2023-000295,2023-12-09T15:00:00+00,,1,,CANCELADO,NAO_APLICAVEL,Curitiba,PR,12.90,,,Cliente desistiu
PED-2023-000296,2023-01-26T15:00:00+00,,1,,CANCELADO,NAO_APLICAVEL,Curitiba,PR,12.90,,,Cliente desistiu
PED-2023-000297,2023-02-15T15:00:00+00,,1,,CANCELADO,NAO_APLICAVEL,Curitiba,PR,12.90,,,Cliente desistiu
PED-2023-000298,2023-03-04T15:00:00+00,,1,,CANCELADO,NAO_APLICAVEL,Curitiba,PR,12.90,,,Cliente desistiu
PED-2023-000299,2023-04-21T15:00:00+00,,1,,CANCELADO,NAO_APLICAVEL,Curitiba,PR,12.90,,,Cliente desistiu
PED-2023-000300,2023-05-10T15:00:00+00,,1,,CANCELADO,NAO_APLICAVEL,Curitiba,PR,12.90,,,Cliente desistiu
PED-2023-000301,2023-06-27T15:00:00+00,,1,,CANCELADO,NAO_APLICAVEL,Curitiba,PR,12.90,,,Cliente desistiu
PED-2023-000302,2023-07-16T15:00:00+00,,1,,CANCELADO,NAO_APLICAVEL,Curitiba,PR,12.90,,,Cliente desistiu
PED-2023-000303,2023-08-05T15:00:00+00,,1,,CANCELADO,NAO_APLICAVEL,Curitiba,PR,12.90,,,Cliente desistiu
PED-2023-000304,2023-09-22T15:00:00+00,,1,,CANCELADO,NAO_APLICAVEL,Curitiba,PR,12.90,,,Cliente desistiu
PED-2023-000305,2023-10-11T15:00:00+00,,1,,CANCELADO,NAO_APLICAVEL,Curitiba,PR,12.90,,,Cliente desistiu
PED-2023-000306,2023-11-28T15:00:00+00,,1,,CANCELADO,NAO_APLICAVEL,Curitiba,PR,12.90,,,Cliente desistiu
PED-2023-000307,2023-11-17T15:00:00+00,,1,,CANCELADO,NAO_APLICAVEL,Curitiba,PR,12.90,,,Cliente desistiu
PED-2023-000308,2023-12-06T15:00:00+00,,1,,CANCELADO,NAO_APLICAVEL,Curitiba,PR,12.90,,,Cliente desistiu
PED-2023-000309,2023-01-23T15:00:00+00,,1,,CANCELADO,NAO_APLICAVEL,Curitiba,PR,12.90,,,Cliente desistiu
PED-2023-000310,2023-02-12T15:00:00+00,,1,,CANCELADO,NAO_APLICAVEL,Curitiba,PR,12.90,,,Cliente desistiu
PED-2023-000311,2023-03-01T15:00:00+00,,1,,CANCELADO,NAO_APLICAVEL,Curitiba,PR,12.90,,,Cliente desistiu
PED-2023-000312,2023-04-18T15:00:00+00,,1,,CANCELADO,NAO_APLICAVEL,Curitiba,PR,12.90,,,Cliente desistiu
PED-2023-000313,2023-05-07T15:00:00+00,,1,,CANCELADO,NAO_APLICAVEL,Curitiba,PR,12.90,,,Cliente desistiu
PED-2023-000314,2023-06-24T15:00:00+00,,1,,CANCELADO,NAO_APLICAVEL,Curitiba,PR,12.90,,,Cliente desistiu
PED-2023-000315,2023-07-13T15:00:00+00,,1,,CANCELADO,NAO_APLICAVEL,Curitiba,PR,12.90,,,Cliente desistiu
PED-2023-000316,2023-08-02T15:00:00+00,,1,,CANCELADO,NAO_APLICAVEL,Curitiba,PR,12.90,,,Cliente desistiu
PED-2023-000317,2023-09-19T15:00:00+00,,1,,CANCELADO,NAO_APLICAVEL,Curitiba,PR,12.90,,,Cliente desistiu
PED-2023-000318,2023-10-08T15:00:00+00,,1,,CANCELADO,NAO_APLICAVEL,Curitiba,PR,12.90,,,Cliente desistiu
PED-2023-000319,2023-11-25T15:00:00+00,,1,,CANCELADO,NAO_APLICAVEL,Curitiba,PR,12.90,,,Cliente desistiu
PED-2023-000320,2023-11-14T15:00:00+00,,1,,CANCELADO,NAO_APLICAVEL,Curitiba,PR,12.90,,,Cliente desistiu
PED-2023-000321,2023-12-03T15:00:00+00,,1,,CANCELADO,NAO_APLICAVEL,Curitiba,PR,12.90,,,Cliente desistiu
PED-2023-000322,2023-01-20T15:00:00+00,,1,,CANCELADO,NAO_APLICAVEL,Curitiba,PR,12.90,,,Cliente desistiu
PED-2023-000323,2023-02-09T15:00:00+00,,1,,CANCELADO,NAO_APLICAVEL,Curitiba,PR,12.90,,,Cliente desistiu
PED-2023-000324,2023-03-26T15:00:00+00,,1,,CANCELADO,NAO_APLICAVEL,Curitiba,PR,12.90,,,Cliente desistiu
PED-2023-000325,2023-04-15T15:00:00+00,,1,,CANCELADO,NAO_APLICAVEL,Curitiba,PR,12.90,,,Cliente desistiu
PED-2023-000326,2023-05-04T15:00:00+00,,1,,CANCELADO,NAO_APLICAVEL,Curitiba,PR,12.90,,,Cliente desistiu
PED-2023-000327,2023-06-21T15:00:00+00,,1,,CANCELADO,NAO_APLICAVEL,Curitiba,PR,12.90,,,Cliente desistiu
PED-2023-000328,2023-07-10T15:00:00+00,,1,,CANCELADO,NAO_APLICAVEL,Curitiba,PR,12.90,,,Cliente desistiu
PED-2023-000329,2023-08-27T15:00:00+00,,1,,CANCELADO,NAO_APLICAVEL,Curitiba,PR,12.90,,,Cliente desistiu
PED-2023-000330,2023-09-16T15:00:00+00,,1,,CANCELADO,NAO_APLICAVEL,Curitiba,PR,12.90,,,Cliente desistiu
PED-2023-000331,2023-10-05T15:00:00+00,,1,,CANCELADO,NAO_APLICAVEL,Curitiba,PR,12.90,,,Cliente desistiu
PED-2023-000332,2023-11-22T15:00:00+00,,1,,CANCELADO,NAO_APLICAVEL,Curitiba,PR,12.90,,,Cliente desistiu
PED-2023-000333,2023-11-11T15:00:00+00,,1,,CANCELADO,NAO_APLICAVEL,Curitiba,PR,12.90,,,Cliente desistiu
PED-2023-000334,2023-12-28T15:00:00+00,,1,,CANCELADO,NAO_APLICAVEL,Curitiba,PR,12.90,,,Cliente desistiu
PED-2023-000335,2023-01-17T15:00:00+00,,1,,CANCELADO,NAO_APLICAVEL,Curitiba,PR,12.90,,,Cliente desistiu
PED-2023-000336,2023-02-06T15:00:00+00,,1,,CANCELADO,NAO_APLICAVEL,Curitiba,PR,12.90,,,Cliente desistiu
PED-2023-000337,2023-03-23T15:00:00+00,,1,,CANCELADO,NAO_APLICAVEL,Curitiba,PR,12.90,,,Cliente desistiu
PED-2023-000338,2023-04-12T15:00:00+00,,1,,CANCELADO,NAO_APLICAVEL,Curitiba,PR,12.90,,,Cliente desistiu
PED-2023-000339,2023-05-01T15:00:00+00,,1,,CANCELADO,NAO_APLICAVEL,Curitiba,PR,12.90,,,Cliente desistiu
PED-2023-000340,2023-06-18T15:00:00+00,,1,,CANCELADO,NAO_APLICAVEL,Curitiba,PR,12.90,,,Cliente desistiu
PED-2023-000341,2023-07-07T15:00:00+00,,1,,CANCELADO,NAO_APLICAVEL,Curitiba,PR,12.90,,,Cliente desistiu
PED-2023-000342,2023-08-24T15:00:00+00,,1,,CANCELADO,NAO_APLICAVEL,Curitiba,PR,12.90,,,Cliente desistiu
PED-2023-000343,2023-09-13T15:00:00+00,,1,,CANCELADO,NAO_APLICAVEL,Curitiba,PR,12.90,,,Cliente desistiu
PED-2023-000344,2023-10-02T15:00:00+00,,1,,CANCELADO,NAO_APLICAVEL,Curitiba,PR,12.90,,,Cliente desistiu
PED-2023-000345,2023-11-19T15:00:00+00,,1,,CANCELADO,NAO_APLICAVEL,Curitiba,PR,12.90,,,Cliente desistiu
PED-2023-000346,2023-11-08T15:00:00+00,,1,,CANCELADO,NAO_APLICAVEL,Curitiba,PR,12.90,,,Cliente desistiu
PED-2023-000347,2023-12-25T15:00:00+00,,1,,CANCELADO,NAO_APLICAVEL,Curitiba,PR,12.90,,,Cliente desistiu
PED-2023-000348,2023-01-14T15:00:00+00,,1,,CANCELADO,NAO_APLICAVEL,Curitiba,PR,12.90,,,Cliente desistiu
PED-2023-000349,2023-02-03T15:00:00+00,,1,,CANCELADO,NAO_APLICAVEL,Curitiba,PR,12.90,,,Cliente desistiu
PED-2023-000350,2023-03-20T15:00:00+00,,1,,CANCELADO,NAO_APLICAVEL,Curitiba,PR,12.90,,,Cliente desistiu
PED-2023-000351,2023-04-09T15:00:00+00,,1,,CANCELADO,NAO_APLICAVEL,Curitiba,PR,12.90,,,Cliente desistiu
PED-2023-000352,2023-05-26T15:00:00+00,,1,,CANCELADO,NAO_APLICAVEL,Curitiba,PR,12.90,,,Cliente desistiu
PED-2023-000353,2023-06-15T15:00:00+00,,1,,CANCELADO,NAO_APLICAVEL,Curitiba,PR,12.90,,,Cliente desistiu
PED-2023-000354,2023-07-04T15:00:00+00,,1,,CANCELADO,NAO_APLICAVEL,Curitiba,PR,12.90,,,Cliente desistiu
PED-2023-000355,2023-08-21T15:00:00+00,,1,,CANCELADO,NAO_APLICAVEL,Curitiba,PR,12.90,,,Cliente desistiu
PED-2023-000356,2023-09-10T15:00:00+00,,1,,CANCELADO,NAO_APLICAVEL,Curitiba,PR,12.90,,,Cliente desistiu
PED-2023-000357,2023-10-27T15:00:00+00,,1,,CANCELADO,NAO_APLICAVEL,Curitiba,PR,12.90,,,Cliente desistiu
PED-2023-000358,2023-11-16T15:00:00+00,,1,,CANCELADO,NAO_APLICAVEL,Curitiba,PR,12.90,,,Cliente desistiu
PED-2023-000359,2023-11-05T15:00:00+00,,1,,CANCELADO,NAO_APLICAVEL,Curitiba,PR,12.90,,,Cliente desistiu
PED-2023-000360,2023-12-22T15:00:00+00,,1,,CANCELADO,NAO_APLICAVEL,Curitiba,PR,12.90,,,Cliente desistiu
PED-2023-000361,2023-01-11T15:00:00+00,,1,,CANCELADO,NAO_APLICAVEL,Curitiba,PR,12.90,,,Cliente desistiu
PED-2023-000362,2023-02-28T15:00:00+00,,1,,CANCELADO,NAO_APLICAVEL,Curitiba,PR,12.90,,,Cliente desistiu
PED-2023-000363,2023-03-17T15:00:00+00,,1,,CANCELADO,NAO_APLICAVEL,Curitiba,PR,12.90,,,Cliente desistiu
PED-2023-000364,2023-04-06T15:00:00+00,,1,,CANCELADO,NAO_APLICAVEL,Curitiba,PR,12.90,,,Cliente desistiu
PED-2023-000365,2023-05-23T15:00:00+00,,1,,CANCELADO,NAO_APLICAVEL,Curitiba,PR,12.90,,,Cliente desistiu
PED-2023-000366,2023-06-12T15:00:00+00,,1,,CANCELADO,NAO_APLICAVEL,Curitiba,PR,12.90,,,Cliente desistiu
PED-2023-000367,2023-07-01T15:00:00+00,,1,,CANCELADO,NAO_APLICAVEL,Curitiba,PR,12.90,,,Cliente desistiu
PED-2023-000368,2023-08-18T15:00:00+00,,1,,CANCELADO,NAO_APLICAVEL,Curitiba,PR,12.90,,,Cliente desistiu
PED-2023-000369,2023-09-07T15:00:00+00,,1,,CANCELADO,NAO_APLICAVEL,Curitiba,PR,12.90,,,Cliente desistiu
PED-2023-000370,2023-10-24T15:00:00+00,,1,,CANCELADO,NAO_APLICAVEL,Curitiba,PR,12.90,,,Cliente desistiu
PED-2023-000371,2023-11-13T15:00:00+00,,1,,CANCELADO,NAO_APLICAVEL,Curitiba,PR,12.90,,,Cliente desistiu
PED-2023-000372,2023-11-02T15:00:00+00,,1,,CANCELADO,NAO_APLICAVEL,Curitiba,PR,12.90,,,Cliente desistiu
PED-2023-000373,2023-12-19T15:00:00+00,,1,,CANCELADO,NAO_APLICAVEL,Curitiba,PR,12.90,,,Cliente desistiu
PED-2023-000374,2023-01-08T15:00:00+00,,1,,CANCELADO,NAO_APLICAVEL,Curitiba,PR,12.90,,,Cliente desistiu
PED-2023-000375,2023-02-25T15:00:00+00,,1,,CANCELADO,NAO_APLICAVEL,Curitiba,PR,12.90,,,Cliente desistiu
PED-2023-000376,2023-03-14T15:00:00+00,,1,,CANCELADO,NAO_APLICAVEL,Curitiba,PR,12.90,,,Cliente desistiu
PED-2023-000377,2023-04-03T15:00:00+00,,1,,CANCELADO,NAO_APLICAVEL,Curitiba,PR,12.90,,,Cliente desistiu
PED-2023-000378,2023-05-20T15:00:00+00,,1,,CANCELADO,NAO_APLICAVEL,Curitiba,PR,12.90,,,Cliente desistiu
PED-2023-000379,2023-06-09T15:00:00+00,,1,,CANCELADO,NAO_APLICAVEL,Curitiba,PR,12.90,,,Cliente desistiu
PED-2023-000380,2023-07-26T15:00:00+00,,1,,CANCELADO,NAO_APLICAVEL,Curitiba,PR,12.90,,,Cliente desistiu
PED-2023-000381,2023-08-15T15:00:00+00,,1,,CANCELADO,NAO_APLICAVEL,Curitiba,PR,12.90,,,Cliente desistiu
PED-2023-000382,2023-09-04T15:00:00+00,,1,,CANCELADO,NAO_APLICAVEL,Curitiba,PR,12.90,,,Cliente desistiu
PED-2023-000383,2023-10-21T15:00:00+00,,1,,CANCELADO,NAO_APLICAVEL,Curitiba,PR,12.90,,,Cliente desistiu
PED-2023-000384,2023-11-10T15:00:00+00,,1,,CANCELADO,NAO_APLICAVEL,Curitiba,PR,12.90,,,Cliente desistiu
PED-2023-000385,2023-11-27T15:00:00+00,,1,,CANCELADO,NAO_APLICAVEL,Curitiba,PR,12.90,,,Cliente desistiu
PED-2023-000386,2023-12-16T15:00:00+00,,1,,CANCELADO,NAO_APLICAVEL,Curitiba,PR,12.90,,,Cliente desistiu
PED-2023-000387,2023-01-05T15:00:00+00,,1,,CANCELADO,NAO_APLICAVEL,Curitiba,PR,12.90,,,Cliente desistiu
PED-2023-000388,2023-02-22T15:00:00+00,,1,,CANCELADO,NAO_APLICAVEL,Curitiba,PR,12.90,,,Cliente desistiu
PED-2023-000389,2023-03-11T15:00:00+00,,1,,CANCELADO,NAO_APLICAVEL,Curitiba,PR,12.90,,,Cliente desistiu
