pedido_id,numero_item,produto_id,quantidade,preco_unitario,desconto_unitario,custo_unitario
232,3,76,1,134.12,13.41,95.22
233,1,45,2,91.65,13.74,32.99
233,2,62,3,114.94,22.98,44.82
233,3,79,4,138.23,34.55,58.05
234,1,48,5,95.76,0.00,43.09
234,2,65,6,119.05,0.00,57.14
234,3,82,7,142.34,0.00,72.59
235,1,51,8,99.87,0.00,53.92
235,2,68,1,123.16,0.00,70.20
235,3,85,2,146.45,0.00,87.87
236,1,54,3,103.98,0.00,65.50
236,2,71,4,127.27,0.00,83.99
236,3,88,5,150.56,0.00,103.88
237,1,57,6,108.09,0.00,77.82
237,2,74,7,131.38,0.00,48.61
237,3,91,8,154.67,0.00,61.86
238,1,60,1,112.20,0.00,48.24
238,2,77,2,135.49,0.00,62.32
238,3,94,3,158.78,0.00,77.80
239,1,63,4,116.31,0.00,60.48
239,2,80,5,139.60,0.00,76.78
239,3,97,6,162.89,0.00,94.47
240,1,66,7,120.42,0.00,73.45
240,2,83,8,143.71,0.00,91.97
240,3,100,1,167.00,0.00,111.89
241,1,69,2,124.53,0.00,87.17
241,2,86,3,147.82,0.00,51.73
241,3,103,4,171.11,0.00,65.02
242,1,72,5,128.64,0.00,52.74
242,2,89,6,151.93,0.00,66.84
242,3,106,7,175.22,0.00,82.35
243,1,75,8,132.75,0.00,66.37
243,2,92,1,156.04,0.00,82.70
243,3,109,2,179.33,0.00,100.42
244,1,78,3,136.86,0.00,80.74
244,2,95,4,160.15,0.00,99.29
244,3,112,5,183.44,0.00,119.23
245,1,81,6,140.97,0.00,95.85
245,2,98,7,164.26,0.00,116.62
245,3,3,8,34.11,0.00,12.27
246,1,84,1,145.08,0.00,56.58
246,2,101,2,168.37,0.00,70.71
246,3,6,3,38.22,0.00,17.19
247,1,87,4,149.19,0.00,71.61
247,2,104,5,172.48,0.00,87.96
247,3,9,6,42.33,0.00,22.85
248,1,90,7,153.30,0.00,87.38
248,2,107,8,176.59,0.00,105.95
248,3,12,1,46.44,0.00,29.25
249,1,93,2,157.41,0.00,103.89
249,2,110,3,180.70,0.00,124.68
249,3,15,4,50.55,0.00,36.39
250,1,96,5,161.52,0.00,59.76
250,2,1,6,31.37,0.00,12.54
250,3,18,7,54.66,0.00,23.50
251,1,99,8,165.63,0.00,76.18
251,2,4,1,35.48,0.00,17.38
251,3,21,2,58.77,0.00,30.56
252,1,102,3,169.74,0.00,93.35
252,2,7,4,39.59,0.00,22.96
252,3,24,5,62.88,0.00,38.35
253,1,105,6,173.85,0.00,111.26
253,2,10,7,43.70,0.00,29.27
253,3,27,8,66.99,0.00,46.89
254,1,108,1,177.96,0.00,62.28
254,2,13,2,47.81,0.00,18.16
254,3,30,3,71.10,10.66,29.15
255,1,111,4,182.07,36.41,80.11
255,2,16,5,51.92,12.98,24.40
255,3,33,6,75.21,3.76,37.60
256,1,2,7,32.74,3.27,17.35
256,2,19,8,56.03,8.40,31.37
256,3,36,1,79.32,15.86,46.79
257,1,5,2,36.85,9.21,22.84
257,2,22,3,60.14,3.00,39.09
257,3,39,4,83.43,8.34,56.73
258,1,8,5,40.96,6.14,29.08
258,2,25,6,64.25,12.85,23.13
258,3,42,7,87.54,21.88,34.14
259,1,11,8,45.07,2.25,18.92
259,2,28,1,68.36,6.83,30.76
259,3,45,2,91.65,13.74,43.99
260,1,14,3,49.18,9.83,25.08
260,2,31,4,72.47,18.11,39.13
260,3,48,5,95.76,4.78,54.58
261,1,17,6,53.29,5.32,31.97
261,2,34,7,76.58,11.48,48.24
261,3,51,8,99.87,19.97,65.91
262,1,20,1,57.40,14.35,39.60
262,2,37,2,80.69,4.03,58.09
262,3,54,3,103.98,10.39,38.47
263,1,23,4,61.51,9.22,24.60
263,2,40,5,84.80,16.96,36.46
263,3,57,6,108.09,27.02,49.72
264,1,26,7,65.62,3.28,32.15
264,2,43,8,88.91,8.89,46.23
264,3,60,1,112.20,16.83,61.71
265,1,29,2,69.73,13.94,40.44
265,2,46,3,93.02,23.25,56.74
265,3,63,4,116.31,5.81,74.43
266,1,32,5,73.84,7.38,49.47
266,2,49,6,97.13,14.56,67.99
266,3,66,7,120.42,24.08,42.14
267,1,35,8,77.95,19.48,29.62
267,2,52,1,101.24,0.00,41.50
267,3,69,2,124.53,0.00,54.79
268,1,38,3,82.06,0.00,38.56
268,2,55,4,105.35,0.00,52.67
268,3,72,5,128.64,0.00,68.17
269,1,41,6,86.17,0.00,48.25
269,2,58,7,109.46,0.00,64.58
269,3,75,8,132.75,0.00,82.30
270,1,44,1,90.28,0.00,58.68
270,2,61,2,113.57,0.00,77.22
270,3,78,3,136.86,0.00,97.17
271,1,47,4,94.39,0.00,33.98
271,2,64,5,117.68,0.00,45.89
271,3,81,6,140.97,0.00,59.20
272,1,50,7,98.50,0.00,44.32
272,2,67,8,121.79,0.00,58.45
272,3,84,1,145.08,0.00,73.99
273,1,53,2,102.61,0.00,55.40
273,2,70,3,125.90,0.00,71.76
273,3,87,4,149.19,0.00,89.51
274,1,56,5,106.72,0.00,67.23
274,2,73,6,130.01,0.00,85.80
274,3,90,7,153.30,0.00,105.77
275,1,59,8,110.83,0.00,79.79
275,2,76,1,134.12,0.00,49.62
275,3,93,2,157.41,0.00,62.96
276,1,62,3,114.94,0.00,49.42
276,2,79,4,138.23,0.00,63.58
276,3,96,5,161.52,0.00,79.14
277,1,65,6,119.05,0.00,61.90
277,2,82,7,142.34,0.00,78.28
277,3,99,8,165.63,0.00,96.06
278,1,68,1,123.16,0.00,75.12
278,2,85,2,146.45,0.00,93.72
278,3,102,3,169.74,0.00,113.72
279,1,71,4,127.27,0.00,89.08
279,2,88,5,150.56,0.00,52.69
279,3,105,6,173.85,0.00,66.06
280,1,74,7,131.38,0.00,53.86
280,2,91,8,154.67,0.00,68.05
280,3,108,1,177.96,0.00,83.64
281,1,77,2,135.49,0.00,67.74
281,2,94,3,158.78,0.00,84.15
281,3,111,4,182.07,0.00,101.95
282,1,80,5,139.60,0.00,82.36
282,2,97,6,162.89,0.00,100.99
282,3,2,7,32.74,0.00,21.28
283,1,83,8,143.71,0.00,97.72
283,2,100,1,167.00,0.00,118.57
283,3,5,2,36.85,0.00,13.26
284,1,86,3,147.82,0.00,57.64
284,2,103,4,171.11,0.00,71.86
284,3,8,5,40.96,0.00,18.43
285,1,89,6,151.93,0.00,72.92
285,2,106,7,175.22,0.00,89.36
285,3,11,8,45.07,0.00,24.33
286,1,92,1,156.04,0.00,88.94
286,2,109,2,179.33,0.00,107.59
286,3,14,3,49.18,0.00,30.98
287,1,95,4,160.15,0.00,105.69
287,2,112,5,183.44,0.00,126.57
287,3,17,6,53.29,0.00,38.36
288,1,98,7,164.26,24.63,60.77
288,2,3,8,34.11,6.82,13.64
288,3,20,1,57.40,14.35,24.68
289,1,101,2,168.37,8.41,77.45
289,2,6,3,38.22,3.82,18.72
289,3,23,4,61.51,9.22,31.98
290,1,104,5,172.48,34.49,94.86
290,2,9,6,42.33,10.58,24.55
290,3,26,7,65.62,3.28,40.02
291,1,107,8,176.59,17.65,113.01
291,2,12,1,46.44,6.96,31.11
291,3,29,2,69.73,13.94,48.81
292,1,110,3,180.70,45.17,63.24
292,2,15,4,50.55,2.52,19.20
292,3,32,5,73.84,7.38,30.27
293,1,1,6,31.37,4.70,13.80
293,2,18,7,54.66,10.93,25.69
293,3,35,8,77.95,19.48,38.97
294,1,4,1,35.48,1.77,18.80
294,2,21,2,58.77,5.87,32.91
294,3,38,3,82.06,12.30,48.41
295,1,7,4,39.59,7.91,24.54
295,2,24,5,62.88,15.72,40.87
295,3,41,6,86.17,4.30,58.59
296,1,10,7,43.70,4.37,31.02
296,2,27,8,66.99,10.04,24.11
296,3,44,1,90.28,18.05,35.20
297,1,13,2,47.81,11.95,20.08
297,2,30,3,71.10,3.55,31.99
297,3,47,4,94.39,9.43,45.30
298,1,16,5,51.92,7.78,26.47
298,2,33,6,75.21,15.04,40.61
298,3,50,7,98.50,24.62,56.14
299,1,19,8,56.03,2.80,33.61
299,2,36,1,79.32,7.93,49.97
299,3,53,2,102.61,15.39,67.72
300,1,22,3,60.14,12.02,41.49
300,2,39,4,83.43,20.85,60.06
300,3,56,5,106.72,0.00,39.48
301,1,25,6,64.25,0.00,25.70
301,2,42,7,87.54,0.00,37.64
301,3,59,8,110.83,0.00,50.98
302,1,28,1,68.36,0.00,33.49
302,2,45,2,91.65,0.00,47.65
302,3,62,3,114.94,0.00,63.21
303,1,31,4,72.47,0.00,42.03
303,2,48,5,95.76,0.00,58.41
303,3,65,6,119.05,0.00,76.19
304,1,34,7,76.58,0.00,51.30
304,2,51,8,99.87,0.00,69.90
304,3,68,1,123.16,0.00,43.10
305,1,37,2,80.69,0.00,30.66
305,2,54,3,103.98,0.00,42.63
305,3,71,4,127.27,0.00,55.99
306,1,40,5,84.80,0.00,39.85
306,2,57,6,108.09,0.00,54.04
306,3,74,7,131.38,0.00,69.63
307,1,43,8,88.91,0.00,49.78
307,2,60,1,112.20,0.00,66.19
307,3,77,2,135.49,0.00,84.00
308,1,46,3,93.02,0.00,60.46
308,2,63,4,116.31,0.00,79.09
308,3,80,5,139.60,0.00,99.11
309,1,49,6,97.13,0.00,34.96
309,2,66,7,120.42,0.00,46.96
309,3,83,8,143.71,0.00,60.35
310,1,52,1,101.24,0.00,45.55
310,2,69,2,124.53,0.00,59.77
310,3,86,3,147.82,0.00,75.38
311,1,55,4,105.35,0.00,56.88
311,2,72,5,128.64,0.00,73.32
311,3,89,6,151.93,0.00,91.15
312,1,58,7,109.46,0.00,68.95
312,2,75,8,132.75,0.00,87.61
312,3,92,1,156.04,0.00,107.66
313,1,61,2,113.57,0.00,81.77
313,2,78,3,136.86,0.00,50.63
313,3,95,4,160.15,0.00,64.06
314,1,64,5,117.68,0.00,50.60
314,2,81,6,140.97,0.00,64.84
314,3,98,7,164.26,0.00,80.48
315,1,67,8,121.79,0.00,63.33
315,2,84,1,145.08,0.00,79.79
315,3,101,2,168.37,0.00,97.65
316,1,70,3,125.90,0.00,76.79
316,2,87,4,149.19,0.00,95.48
316,3,104,5,172.48,0.00,115.56
317,1,73,6,130.01,0.00,91.00
317,2,90,7,153.30,0.00,53.65
317,3,107,8,176.59,0.00,67.10
318,1,76,1,134.12,0.00,54.98
318,2,93,2,157.41,0.00,69.26
318,3,110,3,180.70,0.00,84.92
319,1,79,4,138.23,0.00,69.11
319,2,96,5,161.52,0.00,85.60
319,3,1,6,31.37,0.00,17.56
320,1,82,7,142.34,0.00,83.98
320,2,99,8,165.63,0.00,102.69
320,3,4,1,35.48,0.00,23.06
321,1,85,2,146.45,0.00,99.58
321,2,102,3,169.74,25.46,120.51
321,3,7,4,39.59,7.91,14.25
322,1,88,5,150.56,37.64,58.71
322,2,105,6,173.85,8.69,73.01
322,3,10,7,43.70,4.37,19.66
323,1,91,8,154.67,23.20,74.24
323,2,108,1,177.96,35.59,90.75
323,3,13,2,47.81,11.95,25.81
324,1,94,3,158.78,7.93,90.50
324,2,111,4,182.07,18.20,109.24
324,3,16,5,51.92,7.78,32.70
325,1,97,6,162.89,32.57,107.50
325,2,2,7,32.74,8.18,22.59
325,3,19,8,56.03,2.80,40.34
326,1,100,1,167.00,16.70,61.79
326,2,5,2,36.85,5.52,14.74
326,3,22,3,60.14,12.02,25.86
327,1,103,4,171.11,42.77,78.71
327,2,8,5,40.96,2.04,20.07
327,3,25,6,64.25,6.42,33.41
328,1,106,7,175.22,26.28,96.37
328,2,11,8,45.07,9.01,26.14
328,3,28,1,68.36,17.09,41.69
329,1,109,2,179.33,8.96,114.77
329,2,14,3,49.18,4.91,32.95
329,3,31,4,72.47,10.87,50.72
330,1,112,5,183.44,36.68,64.20
330,2,17,6,53.29,13.32,20.25
330,3,34,7,76.58,3.82,31.39
331,1,3,8,34.11,3.41,15.00
331,2,20,1,57.40,8.61,26.97
331,3,37,2,80.69,16.13,40.34
332,1,6,3,38.22,9.55,20.25
332,2,23,4,61.51,3.07,34.44
332,3,40,5,84.80,8.48,50.03
333,1,9,6,42.33,6.34,26.24
333,2,26,7,65.62,13.12,42.65
333,3,43,8,88.91,22.22,60.45
334,1,12,1,46.44,0.00,32.97
334,2,29,2,69.73,0.00,25.10
334,3,46,3,93.02,0.00,36.27
335,1,15,4,50.55,0.00,21.23
335,2,32,5,73.84,0.00,33.22
335,3,49,6,97.13,0.00,46.62
336,1,18,7,54.66,0.00,27.87
336,2,35,8,77.95,0.00,42.09
336,3,52,1,101.24,0.00,57.70
337,1,21,2,58.77,0.00,35.26
337,2,38,3,82.06,0.00,51.69
337,3,55,4,105.35,0.00,69.53
338,1,24,5,62.88,0.00,43.38
338,2,41,6,86.17,0.00,62.04
338,3,58,7,109.46,0.00,40.50
339,1,27,8,66.99,0.00,26.79
339,2,44,1,90.28,0.00,38.82
339,3,61,2,113.57,0.00,52.24
340,1,30,3,71.10,0.00,34.83
340,2,47,4,94.39,0.00,49.08
340,3,64,5,117.68,0.00,64.72
341,1,33,6,75.21,0.00,43.62
341,2,50,7,98.50,0.00,60.08
341,3,67,8,121.79,0.00,77.94
342,1,36,1,79.32,0.00,53.14
342,2,53,2,102.61,0.00,71.82
342,3,70,3,125.90,0.00,44.06
343,1,39,4,83.43,0.00,31.70
343,2,56,5,106.72,0.00,43.75
343,3,73,6,130.01,0.00,57.20
344,1,42,7,87.54,0.00,41.14
344,2,59,8,110.83,0.00,55.41
344,3,76,1,134.12,0.00,71.08
345,1,45,2,91.65,0.00,51.32
345,2,62,3,114.94,0.00,67.81
345,3,79,4,138.23,0.00,85.70
346,1,48,5,95.76,0.00,62.24
346,2,65,6,119.05,0.00,80.95
346,3,82,7,142.34,0.00,101.06
347,1,51,8,99.87,0.00,35.95
347,2,68,1,123.16,0.00,48.03
347,3,85,2,146.45,0.00,61.50
348,1,54,3,103.98,0.00,46.79
348,2,71,4,127.27,0.00,61.08
348,3,88,5,150.56,0.00,76.78
349,1,57,6,108.09,0.00,58.36
349,2,74,7,131.38,0.00,74.88
349,3,91,8,154.67,0.00,92.80
350,1,60,1,112.20,0.00,70.68
350,2,77,2,135.49,0.00,89.42
350,3,94,3,158.78,0.00,109.55
351,1,63,4,116.31,0.00,83.74
351,2,80,5,139.60,0.00,51.65
351,3,97,6,162.89,0.00,65.15
352,1,66,7,120.42,0.00,51.78
352,2,83,8,143.71,0.00,66.10
352,3,100,1,167.00,0.00,81.83
353,1,69,2,124.53,0.00,64.75
353,2,86,3,147.82,0.00,81.30
353,3,103,4,171.11,0.00,99.24
354,1,72,5,128.64,0.00,78.47
354,2,89,6,151.93,0.00,97.23
354,3,106,7,175.22,26.28,117.39
355,1,75,8,132.75,26.55,92.92
355,2,92,1,156.04,39.01,54.61
355,3,109,2,179.33,8.96,68.14
356,1,78,3,136.86,13.68,56.11
356,2,95,4,160.15,24.02,70.46
356,3,112,5,183.44,36.68,86.21
357,1,81,6,140.97,35.24,70.48
357,2,98,7,164.26,8.21,87.05
357,3,3,8,34.11,3.41,19.10
358,1,84,1,145.08,21.76,85.59
358,2,101,2,168.37,33.67,104.38
358,3,6,3,38.22,9.55,24.84
359,1,87,4,149.19,7.45,101.44
359,2,104,5,172.48,17.24,122.46
359,3,9,6,42.33,6.34,15.23
360,1,90,7,153.30,30.66,59.78
360,2,107,8,176.59,44.14,74.16
360,3,12,1,46.44,2.32,20.89
361,1,93,2,157.41,15.74,75.55
361,2,110,3,180.70,27.10,92.15
361,3,15,4,50.55,10.11,27.29
362,1,96,5,161.52,40.38,92.06
362,2,1,6,31.37,1.56,18.82
362,3,18,7,54.66,5.46,34.43
363,1,99,8,165.63,24.84,109.31
363,2,4,1,35.48,7.09,24.48
363,3,21,2,58.77,14.69,42.31
364,1,102,3,169.74,8.48,62.80
364,2,7,4,39.59,3.95,15.83
364,3,24,5,62.88,9.43,27.03
365,1,105,6,173.85,34.77,79.97
365,2,10,7,43.70,10.92,21.41
365,3,27,8,66.99,3.34,34.83
366,1,108,1,177.96,17.79,97.87
366,2,13,2,47.81,7.17,27.72
366,3,30,3,71.10,14.22,43.37
367,1,111,4,182.07,45.51,116.52
367,2,16,5,51.92,0.00,34.78
367,3,33,6,75.21,0.00,52.64
368,1,2,7,32.74,0.00,11.45
368,2,19,8,56.03,0.00,21.29
368,3,36,1,79.32,0.00,32.52
369,1,5,2,36.85,0.00,16.21
369,2,22,3,60.14,0.00,28.26
369,3,39,4,83.43,0.00,41.71
370,1,8,5,40.96,0.00,21.70
370,2,25,6,64.25,0.00,35.98
370,3,42,7,87.54,0.00,51.64
371,1,11,8,45.07,0.00,27.94
371,2,28,1,68.36,0.00,44.43
371,3,45,2,91.65,0.00,62.32
372,1,14,3,49.18,0.00,34.91
372,2,31,4,72.47,0.00,26.08
372,3,48,5,95.76,0.00,37.34
373,1,17,6,53.29,0.00,22.38
373,2,34,7,76.58,0.00,34.46
373,3,51,8,99.87,0.00,47.93
374,1,20,1,57.40,0.00,29.27
374,2,37,2,80.69,0.00,43.57
374,3,54,3,103.98,0.00,59.26
375,1,23,4,61.51,0.00,36.90
375,2,40,5,84.80,0.00,53.42
375,3,57,6,108.09,0.00,71.33
376,1,26,7,65.62,0.00,45.27
376,2,43,8,88.91,0.00,64.01
376,3,60,1,112.20,0.00,41.51
377,1,29,2,69.73,0.00,27.89
377,2,46,3,93.02,0.00,39.99
377,3,63,4,116.31,0.00,53.50
378,1,32,5,73.84,0.00,36.18
378,2,49,6,97.13,0.00,50.50
378,3,66,7,120.42,0.00,66.23
379,1,35,8,77.95,0.00,45.21
379,2,52,1,101.24,0.00,61.75
379,3,69,2,124.53,0.00,79.69
380,1,38,3,82.06,0.00,54.98
380,2,55,4,105.35,0.00,73.74
380,3,72,5,128.64,0.00,45.02
381,1,41,6,86.17,0.00,32.74
381,2,58,7,109.46,0.00,44.87
381,3,75,8,132.75,0.00,58.41
382,1,44,1,90.28,0.00,42.43
382,2,61,2,113.57,0.00,56.78
382,3,78,3,136.86,0.00,72.53
383,1,47,4,94.39,0.00,52.85
383,2,64,5,117.68,0.00,69.43
383,3,81,6,140.97,0.00,87.40
384,1,50,7,98.50,0.00,64.02
384,2,67,8,121.79,0.00,82.81
384,3,84,1,145.08,0.00,103.00
385,1,53,2,102.61,0.00,36.93
385,2,70,3,125.90,0.00,49.10
385,3,87,4,149.19,0.00,62.65
386,1,56,5,106.72,0.00,48.02
386,2,73,6,130.01,0.00,62.40
386,3,90,7,153.30,0.00,78.18
387,1,59,8,110.83,0.00,59.84
387,2,76,1,134.12,0.00,76.44
387,3,93,2,157.41,0.00,94.44
388,1,62,3,114.94,17.24,72.41
388,2,79,4,138.23,27.64,91.23
388,3,96,5,161.52,40.38,111.44
389,1,65,6,119.05,5.95,85.71
389,2,82,7,142.34,14.23,52.66
389,3,99,8,165.63,24.84,66.25
390,1,68,1,123.16,24.63,52.95
390,2,85,2,146.45,36.61,67.36
390,3,102,3,169.74,8.48,83.17
391,1,71,4,127.27,12.72,66.18
391,2,88,5,150.56,22.58,82.80
391,3,105,6,173.85,34.77,100.83
392,1,74,7,131.38,32.84,80.14
392,2,91,8,154.67,7.73,98.98
392,3,108,1,177.96,17.79,119.23
393,1,77,2,135.49,20.32,94.84
393,2,94,3,158.78,31.75,55.57
393,3,111,4,182.07,45.51,69.18
394,1,80,5,139.60,6.98,57.23
394,2,97,6,162.89,16.28,71.67
394,3,2,7,32.74,4.91,15.38
395,1,83,8,143.71,28.74,71.85
395,2,100,1,167.00,41.75,88.51
395,3,5,2,36.85,1.84,20.63
396,1,86,3,147.82,14.78,87.21
396,2,103,4,171.11,25.66,106.08
396,3,8,5,40.96,8.19,26.62
397,1,89,6,151.93,37.98,103.31
397,2,106,7,175.22,8.76,124.40
397,3,11,8,45.07,4.50,16.22
398,1,92,1,156.04,23.40,60.85
398,2,109,2,179.33,35.86,75.31
398,3,14,3,49.18,12.29,22.13
399,1,95,4,160.15,8.00,76.87
399,2,112,5,183.44,18.34,93.55
399,3,17,6,53.29,7.99,28.77
400,1,98,7,164.26,32.85,93.62
400,2,3,8,34.11,8.52,20.46
400,3,20,1,57.40,0.00,36.16
401,1,101,2,168.37,0.00,111.12
401,2,6,3,38.22,0.00,26.37
401,3,23,4,61.51,0.00,44.28
402,1,104,5,172.48,0.00,63.81
402,2,9,6,42.33,0.00,16.93
402,3,26,7,65.62,0.00,28.21
403,1,107,8,176.59,0.00,81.23
403,2,12,1,46.44,0.00,22.75
403,3,29,2,69.73,0.00,36.25
404,1,110,3,180.70,0.00,99.38
404,2,15,4,50.55,0.00,29.31
404,3,32,5,73.84,0.00,45.04
405,1,1,6,31.37,0.00,20.07
405,2,18,7,54.66,0.00,36.62
405,3,35,8,77.95,0.00,54.56
406,1,4,1,35.48,0.00,12.41
406,2,21,2,58.77,0.00,22.33
406,3,38,3,82.06,0.00,33.64
407,1,7,4,39.59,0.00,17.41
407,2,24,5,62.88,0.00,29.55
407,3,41,6,86.17,0.00,43.08
408,1,10,7,43.70,0.00,23.16
408,2,27,8,66.99,0.00,37.51
408,3,44,1,90.28,0.00,53.26
409,1,13,2,47.81,0.00,29.64
409,2,30,3,71.10,0.00,46.21
409,3,47,4,94.39,0.00,64.18
410,1,16,5,51.92,0.00,36.86
410,2,33,6,75.21,0.00,27.07
410,3,50,7,98.50,0.00,38.41
411,1,19,8,56.03,0.00,23.53
411,2,36,1,79.32,0.00,35.69
411,3,53,2,102.61,0.00,49.25
412,1,22,3,60.14,0.00,30.67
412,2,39,4,83.43,0.00,45.05
412,3,56,5,106.72,0.00,60.83
413,1,25,6,64.25,0.00,38.55
413,2,42,7,87.54,0.00,55.15
413,3,59,8,110.83,0.00,73.14
414,1,28,1,68.36,0.00,47.16
414,2,45,2,91.65,0.00,65.98
414,3,62,3,114.94,0.00,42.52
415,1,31,4,72.47,0.00,28.98
415,2,48,5,95.76,0.00,41.17
415,3,65,6,119.05,0.00,54.76
416,1,34,7,76.58,0.00,37.52
416,2,51,8,99.87,0.00,51.93
416,3,68,1,123.16,0.00,67.73
417,1,37,2,80.69,0.00,46.80
417,2,54,3,103.98,0.00,63.42
417,3,71,4,127.27,0.00,81.45
418,1,40,5,84.80,0.00,56.81
418,2,57,6,108.09,0.00,75.66
418,3,74,7,131.38,0.00,45.98
419,1,43,8,88.91,0.00,33.78
419,2,60,1,112.20,0.00,46.00
419,3,77,2,135.49,0.00,59.61
420,1,46,3,93.02,0.00,43.71
420,2,63,4,116.31,0.00,58.15
420,3,80,5,139.60,0.00,73.98
421,1,49,6,97.13,0.00,54.39
421,2,66,7,120.42,18.06,71.04
421,3,83,8,143.71,28.74,89.10
422,1,52,1,101.24,25.31,65.80
422,2,69,2,124.53,6.22,84.68
422,3,86,3,147.82,14.78,104.95
423,1,55,4,105.35,15.80,37.92
423,2,72,5,128.64,25.72,50.16
423,3,89,6,151.93,37.98,63.81
424,1,58,7,109.46,5.47,49.25
424,2,75,8,132.75,13.27,63.72
424,3,92,1,156.04,23.40,79.58
425,1,61,2,113.57,22.71,61.32
425,2,78,3,136.86,34.21,78.01
425,3,95,4,160.15,8.00,96.09
426,1,64,5,117.68,11.76,74.13
426,2,81,6,140.97,21.14,93.04
426,3,98,7,164.26,32.85,113.33
427,1,67,8,121.79,30.44,87.68
427,2,84,1,145.08,7.25,53.67
427,3,101,2,168.37,16.83,67.34
428,1,70,3,125.90,18.88,54.13
428,2,87,4,149.19,29.83,68.62
428,3,104,5,172.48,43.12,84.51
429,1,73,6,130.01,6.50,67.60
429,2,90,7,153.30,15.33,84.31
429,3,107,8,176.59,26.48,102.42
430,1,76,1,134.12,26.82,81.81
430,2,93,2,157.41,39.35,100.74
430,3,110,3,180.70,9.03,121.06
431,1,79,4,138.23,13.82,96.76
431,2,96,5,161.52,24.22,56.53
431,3,1,6,31.37,6.27,11.92
432,1,82,7,142.34,35.58,58.35
432,2,99,8,165.63,8.28,72.87
432,3,4,1,35.48,3.54,16.67
433,1,85,2,146.45,21.96,73.22
433,2,102,3,169.74,33.94,89.96
433,3,7,4,39.59,9.89,22.17
434,1,88,5,150.56,0.00,88.83
434,2,105,6,173.85,0.00,107.78
434,3,10,7,43.70,0.00,28.40
435,1,91,8,154.67,0.00,105.17
435,2,108,1,177.96,0.00,126.35
435,3,13,2,47.81,0.00,17.21
436,1,94,3,158.78,0.00,61.92
436,2,111,4,182.07,0.00,76.46
436,3,16,5,51.92,0.00,23.36
437,1,97,6,162.89,0.00,78.18
437,2,2,7,32.74,0.00,16.69
437,3,19,8,56.03,0.00,30.25
438,1,100,1,167.00,0.00,95.19
438,2,5,2,36.85,0.00,22.11
438,3,22,3,60.14,0.00,37.88
439,1,103,4,171.11,0.00,112.93
439,2,8,5,40.96,0.00,28.26
439,3,25,6,64.25,0.00,46.26
440,1,106,7,175.22,0.00,64.83
440,2,11,8,45.07,0.00,18.02
440,3,28,1,68.36,0.00,29.39
441,1,109,2,179.33,0.00,82.49
441,2,14,3,49.18,0.00,24.09
441,3,31,4,72.47,0.00,37.68
442,1,112,5,183.44,0.00,100.89
442,2,17,6,53.29,0.00,30.90
442,3,34,7,76.58,0.00,46.71
443,1,3,8,34.11,0.00,21.83
443,2,20,1,57.40,0.00,38.45
443,3,37,2,80.69,0.00,56.48
444,1,6,3,38.22,0.00,13.37
444,2,23,4,61.51,0.00,23.37
444,3,40,5,84.80,0.00,34.76
445,1,9,6,42.33,0.00,18.62
445,2,26,7,65.62,0.00,30.84
445,3,43,8,88.91,0.00,44.45
446,1,12,1,46.44,0.00,24.61
446,2,29,2,69.73,0.00,39.04
446,3,46,3,93.02,0.00,54.88
447,1,15,4,50.55,0.00,31.34
447,2,32,5,73.84,0.00,47.99
447,3,49,6,97.13,0.00,66.04
448,1,18,7,54.66,0.00,38.80
448,2,35,8,77.95,0.00,28.06
448,3,52,1,101.24,0.00,39.48
449,1,21,2,58.77,0.00,24.68
449,2,38,3,82.06,0.00,36.92
449,3,55,4,105.35,0.00,50.56
450,1,24,5,62.88,0.00,32.06
450,2,41,6,86.17,0.00,46.53
450,3,58,7,109.46,0.00,62.39
451,1,27,8,66.99,0.00,40.19
451,2,44,1,90.28,0.00,56.87
451,3,61,2,113.57,0.00,74.95
452,1,30,3,71.10,0.00,49.05
452,2,47,4,94.39,0.00,67.96
452,3,64,5,117.68,0.00,43.54
453,1,33,6,75.21,0.00,30.08
453,2,50,7,98.50,0.00,42.35
453,3,67,8,121.79,0.00,56.02
454,1,36,1,79.32,0.00,38.86
454,2,53,2,102.61,0.00,53.35
454,3,70,3,125.90,18.88,69.24
455,1,39,4,83.43,16.68,48.38
455,2,56,5,106.72,26.68,65.09
455,3,73,6,130.01,6.50,83.20
456,1,42,7,87.54,8.75,58.65
456,2,59,8,110.83,16.62,77.58
456,3,76,1,134.12,26.82,46.94
457,1,45,2,91.65,22.91,34.82
457,2,62,3,114.94,5.74,47.12
457,3,79,4,138.23,13.82,60.82
458,1,48,5,95.76,14.36,45.00
458,2,65,6,119.05,23.81,59.52
458,3,82,7,142.34,35.58,75.44
459,1,51,8,99.87,4.99,55.92
459,2,68,1,123.16,12.31,72.66
459,3,85,2,146.45,21.96,90.79
460,1,54,3,103.98,20.79,67.58
460,2,71,4,127.27,31.81,86.54
460,3,88,5,150.56,7.52,106.89
461,1,57,6,108.09,10.80,38.91
461,2,74,7,131.38,19.70,51.23
461,3,91,8,154.67,30.93,64.96
462,1,60,1,112.20,28.05,50.49
462,2,77,2,135.49,6.77,65.03
462,3,94,3,158.78,15.87,80.97
463,1,63,4,116.31,17.44,62.80
463,2,80,5,139.60,27.92,79.57
463,3,97,6,162.89,40.72,97.73
464,1,66,7,120.42,6.02,75.86
464,2,83,8,143.71,14.37,94.84
464,3,100,1,167.00,25.05,115.23
